,source_target,source,sourceID,target,targetID,movies,moviesID,connections_y
19849,Subhendu Chatterjee Arup Pal Chowdhury,Subhendu Chatterjee,nm0154166,Arup Pal Chowdhury,nm5591378,An Enemy of the People,tt0097409,1
19850,Subhendu Chatterjee Ashok Bera,Subhendu Chatterjee,nm0154166,Ashok Bera,nm5591299,An Enemy of the People,tt0097409,1
19851,Subhendu Chatterjee Ashok Mitra,Subhendu Chatterjee,nm0154166,Ashok Mitra,nm1371495,The Zoo,tt0061474,1
19852,Subhendu Chatterjee Bankim Ghosh,Subhendu Chatterjee,nm0154166,Bankim Ghosh,nm0315878,The Zoo,tt0061474,1
19853,Subhendu Chatterjee Bhishma Guhathakurta,Subhendu Chatterjee,nm0154166,Bhishma Guhathakurta,nm0346613,An Enemy of the People,tt0097409,1
19854,Subhendu Chatterjee Binoy Dutta,Subhendu Chatterjee,nm0154166,Binoy Dutta,nm4557729,The Zoo,tt0061474,1
19855,Subhendu Chatterjee Bishwanath Dasgupta,Subhendu Chatterjee,nm0154166,Bishwanath Dasgupta,nm5591468,An Enemy of the People,tt0097409,1
19856,Subhendu Chatterjee Buddhadeb Bhattacharya,Subhendu Chatterjee,nm0154166,Buddhadeb Bhattacharya,nm5591522,An Enemy of the People,tt0097409,1
19857,Subhendu Chatterjee Chinmoy Roy,Subhendu Chatterjee,nm0154166,Chinmoy Roy,nm0746961,The Zoo,tt0061474,1
19858,Subhendu Chatterjee Colin Mendese,Subhendu Chatterjee,nm0154166,Colin Mendese,nm5562452,The Zoo,tt0061474,1
19859,Subhendu Chatterjee Debashish Pramanik,Subhendu Chatterjee,nm0154166,Debashish Pramanik,nm5562482,The Zoo,tt0061474,1
19860,Subhendu Chatterjee Devi Neogy,Subhendu Chatterjee,nm0154166,Devi Neogy,nm0626099,The Zoo,tt0061474,1
19861,Subhendu Chatterjee Dhritiman Chatterjee,Subhendu Chatterjee,nm0154166,Dhritiman Chatterjee,nm0154122,An Enemy of the People,tt0097409,1
19862,Subhendu Chatterjee Dibyendu Chatterjee,Subhendu Chatterjee,nm0154166,Dibyendu Chatterjee,nm4814634,Days and Nights in the Forest,tt0065417,1
19863,Subhendu Chatterjee Dipankar Dey,Subhendu Chatterjee,nm0154166,Dipankar Dey,nm0212541,An Enemy of the People,tt0097409,1
19864,Subhendu Chatterjee Gitali Roy,Subhendu Chatterjee,nm0154166,Gitali Roy,nm0747030,The Zoo,tt0061474,1
19865,Subhendu Chatterjee Gobinda Mukherjee,Subhendu Chatterjee,nm0154166,Gobinda Mukherjee,nm0611526,An Enemy of the People,tt0097409,1
19866,Subhendu Chatterjee Jahar Ganguli,Subhendu Chatterjee,nm0154166,Jahar Ganguli,nm0304349,The Zoo,tt0061474,1
19867,Subhendu Chatterjee Kaberi Bose,Subhendu Chatterjee,nm0154166,Kaberi Bose,nm0097876,Days and Nights in the Forest,tt0065417,1
19868,Subhendu Chatterjee Kamal Deb,Subhendu Chatterjee,nm0154166,Kamal Deb,nm3605919,An Enemy of the People,tt0097409,1
19869,Subhendu Chatterjee Kanika Majumdar,Subhendu Chatterjee,nm0154166,Kanika Majumdar,nm0538293,The Zoo,tt0061474,1
19870,Subhendu Chatterjee Khairatilal Lahori,Subhendu Chatterjee,nm0154166,Khairatilal Lahori,nm1839940,Days and Nights in the Forest,tt0065417,1
19871,Subhendu Chatterjee Kumar Saha,Subhendu Chatterjee,nm0154166,Kumar Saha,nm5591423,An Enemy of the People,tt0097409,1
19872,Subhendu Chatterjee Mamata Shankar,Subhendu Chatterjee,nm0154166,Mamata Shankar,nm0788164,An Enemy of the People,tt0097409,1
19873,Subhendu Chatterjee Manoj Mitra,Subhendu Chatterjee,nm0154166,Manoj Mitra,nm0593953,An Enemy of the People,tt0097409,1
19874,Subhendu Chatterjee Masur Sengupta,Subhendu Chatterjee,nm0154166,Masur Sengupta,nm5591470,An Enemy of the People,tt0097409,1
19875,Subhendu Chatterjee Monu Mukherjee,Subhendu Chatterjee,nm0154166,Monu Mukherjee,nm0611540,An Enemy of the People,tt0097409,1
19876,Subhendu Chatterjee Nilotpal Dey,Subhendu Chatterjee,nm0154166,Nilotpal Dey,nm0223353,The Zoo,tt0061474,1
19877,Subhendu Chatterjee Nripati Chatterjee,Subhendu Chatterjee,nm0154166,Nripati Chatterjee,nm0154142,The Zoo,tt0061474,1
19878,Subhendu Chatterjee Pahadi Sanyal,Subhendu Chatterjee,nm0154166,Pahadi Sanyal,nm0764406,Days and Nights in the Forest,tt0065417,1
19879,Subhendu Chatterjee Pinaki Ghosh,Subhendu Chatterjee,nm0154166,Pinaki Ghosh,nm5591295,An Enemy of the People,tt0097409,1
19880,Subhendu Chatterjee Prabhat Mukhopadhyay,Subhendu Chatterjee,nm0154166,Prabhat Mukhopadhyay,nm4749928,An Enemy of the People,tt0097409,1
19881,Subhendu Chatterjee Prabir Ganguly,Subhendu Chatterjee,nm0154166,Prabir Ganguly,nm4966762,An Enemy of the People,tt0097409,1
19882,Subhendu Chatterjee Pramod Ranjan Prasad,Subhendu Chatterjee,nm0154166,Pramod Ranjan Prasad,nm5591490,An Enemy of the People,tt0097409,1
19883,Subhendu Chatterjee Prasad Mukherjee,Subhendu Chatterjee,nm0154166,Prasad Mukherjee,nm0611546,The Zoo,tt0061474,1
19884,Subhendu Chatterjee Premashish Sen,Subhendu Chatterjee,nm0154166,Premashish Sen,nm5377809,Days and Nights in the Forest,tt0065417,1
19885,Subhendu Chatterjee Purna Chattopadhyay,Subhendu Chatterjee,nm0154166,Purna Chattopadhyay,nm5591274,An Enemy of the People,tt0097409,1
19886,Subhendu Chatterjee Purnendu Mukherjee,Subhendu Chatterjee,nm0154166,Purnendu Mukherjee,nm4586916,An Enemy of the People,tt0097409,1
19887,Subhendu Chatterjee Rabi Ghosh,Subhendu Chatterjee,nm0154166,Rabi Ghosh,nm0315917,Days and Nights in the Forest,tt0065417,1
19888,Subhendu Chatterjee Radhanath Nayak,Subhendu Chatterjee,nm0154166,Radhanath Nayak,nm5562500,The Zoo,tt0061474,1
19889,Subhendu Chatterjee Rajaram Yagnik,Subhendu Chatterjee,nm0154166,Rajaram Yagnik,nm0944929,An Enemy of the People,tt0097409,1
19890,Subhendu Chatterjee Ramen Gupta,Subhendu Chatterjee,nm0154166,Ramen Gupta,nm5562507,The Zoo,tt0061474,1
19891,Subhendu Chatterjee Ruma Guha Thakurta,Subhendu Chatterjee,nm0154166,Ruma Guha Thakurta,nm0346614,An Enemy of the People,tt0097409,1
19892,Subhendu Chatterjee Rupak Majumdar,Subhendu Chatterjee,nm0154166,Rupak Majumdar,nm1550510,The Zoo,tt0061474,1
19893,Subhendu Chatterjee Samar Nag,Subhendu Chatterjee,nm0154166,Samar Nag,nm4554192,Days and Nights in the Forest,tt0065417,1
19894,Subhendu Chatterjee Samit Bhanja,Subhendu Chatterjee,nm0154166,Samit Bhanja,nm0080214,Days and Nights in the Forest,tt0065417,1
19895,Subhendu Chatterjee Shailen Ganguli,Subhendu Chatterjee,nm0154166,Shailen Ganguli,nm0304352,The Zoo,tt0061474,1
19896,Subhendu Chatterjee Shailen Mukherjee,Subhendu Chatterjee,nm0154166,Shailen Mukherjee,nm0611561,The Zoo,tt0061474,1
19897,Subhendu Chatterjee Shankar Patra,Subhendu Chatterjee,nm0154166,Shankar Patra,nm5591265,An Enemy of the People,tt0097409,1
19898,Subhendu Chatterjee Sharmi Chakraborty,Subhendu Chatterjee,nm0154166,Sharmi Chakraborty,nm5591478,An Enemy of the People,tt0097409,1
19899,Subhendu Chatterjee Sharmila Tagore,Subhendu Chatterjee,nm0154166,Sharmila Tagore,nm0846616,Days and Nights in the Forest,tt0065417,1
19900,Subhendu Chatterjee Shekhar Chatterjee,Subhendu Chatterjee,nm0154166,Shekhar Chatterjee,nm0154161,The Zoo,tt0061474,1
19901,Subhendu Chatterjee Shyamal Ghoshal,Subhendu Chatterjee,nm0154166,Shyamal Ghoshal,nm0315929,The Zoo,tt0061474,1
19902,Subhendu Chatterjee Simi Garewal,Subhendu Chatterjee,nm0154166,Simi Garewal,nm0307231,Days and Nights in the Forest,tt0065417,1
19903,Subhendu Chatterjee Somenath Majumdar,Subhendu Chatterjee,nm0154166,Somenath Majumdar,nm5010491,An Enemy of the People,tt0097409,1
19904,Subhendu Chatterjee Soumitra Chatterjee,Subhendu Chatterjee,nm0154166,Soumitra Chatterjee,nm0154164,Days and Nights in the Forest,tt0065417,1
19905,Subhendu Chatterjee Soumitra Chatterjee,Subhendu Chatterjee,nm0154166,Soumitra Chatterjee,nm0154164,An Enemy of the People,tt0097409,1
19906,Subhendu Chatterjee Sourin Maity,Subhendu Chatterjee,nm0154166,Sourin Maity,nm5591446,An Enemy of the People,tt0097409,1
19907,Subhendu Chatterjee Subhashish Dutta,Subhendu Chatterjee,nm0154166,Subhashish Dutta,nm5591429,An Enemy of the People,tt0097409,1
19908,Subhendu Chatterjee Subhendu Chatterjee,Subhendu Chatterjee,nm0154166,Subhendu Chatterjee,nm0154166,Days and Nights in the Forest,tt0065417,1
19909,Subhendu Chatterjee Subhendu Chatterjee,Subhendu Chatterjee,nm0154166,Subhendu Chatterjee,nm0154166,An Enemy of the People,tt0097409,1
19910,Subhendu Chatterjee Subhendu Chatterjee,Subhendu Chatterjee,nm0154166,Subhendu Chatterjee,nm0154166,The Zoo,tt0061474,1
19911,Subhendu Chatterjee Subhransu Mukherjee,Subhendu Chatterjee,nm0154166,Subhransu Mukherjee,nm5591388,An Enemy of the People,tt0097409,1
19912,Subhendu Chatterjee Subira Roy,Subhendu Chatterjee,nm0154166,Subira Roy,nm0747191,The Zoo,tt0061474,1
19913,Subhendu Chatterjee Subrata Chatterjee,Subhendu Chatterjee,nm0154166,Subrata Chatterjee,nm0154167,The Zoo,tt0061474,1
19914,Subhendu Chatterjee Subrata Chatterjee,Subhendu Chatterjee,nm0154166,Subrata Chatterjee,nm8989773,The Zoo,tt0061474,1
19915,Subhendu Chatterjee Sunil Nath,Subhendu Chatterjee,nm0154166,Sunil Nath,nm5591406,An Enemy of the People,tt0097409,1
19916,Subhendu Chatterjee Sushil Majumdar,Subhendu Chatterjee,nm0154166,Sushil Majumdar,nm0538305,The Zoo,tt0061474,1
19917,Subhendu Chatterjee Tinu Ghosh,Subhendu Chatterjee,nm0154166,Tinu Ghosh,nm4512599,An Enemy of the People,tt0097409,1
19918,Subhendu Chatterjee Tusharkanti Mukherjee,Subhendu Chatterjee,nm0154166,Tusharkanti Mukherjee,nm5562474,The Zoo,tt0061474,1
19919,Subhendu Chatterjee Uttam Kumar,Subhendu Chatterjee,nm0154166,Uttam Kumar,nm0474907,The Zoo,tt0061474,1
19920,Subhransu Mukherjee Ajit Chatterjee,Subhransu Mukherjee,nm5591388,Ajit Chatterjee,nm1507675,An Enemy of the People,tt0097409,1
19921,Subhransu Mukherjee Arup Pal Chowdhury,Subhransu Mukherjee,nm5591388,Arup Pal Chowdhury,nm5591378,An Enemy of the People,tt0097409,1
19922,Subhransu Mukherjee Ashok Bera,Subhransu Mukherjee,nm5591388,Ashok Bera,nm5591299,An Enemy of the People,tt0097409,1
19923,Subhransu Mukherjee Bhishma Guhathakurta,Subhransu Mukherjee,nm5591388,Bhishma Guhathakurta,nm0346613,An Enemy of the People,tt0097409,1
19924,Subhransu Mukherjee Bishwanath Dasgupta,Subhransu Mukherjee,nm5591388,Bishwanath Dasgupta,nm5591468,An Enemy of the People,tt0097409,1
19925,Subhransu Mukherjee Buddhadeb Bhattacharya,Subhransu Mukherjee,nm5591388,Buddhadeb Bhattacharya,nm5591522,An Enemy of the People,tt0097409,1
19926,Subhransu Mukherjee Dhritiman Chatterjee,Subhransu Mukherjee,nm5591388,Dhritiman Chatterjee,nm0154122,An Enemy of the People,tt0097409,1
19927,Subhransu Mukherjee Dipankar Dey,Subhransu Mukherjee,nm5591388,Dipankar Dey,nm0212541,An Enemy of the People,tt0097409,1
19928,Subhransu Mukherjee Gobinda Mukherjee,Subhransu Mukherjee,nm5591388,Gobinda Mukherjee,nm0611526,An Enemy of the People,tt0097409,1
19929,Subhransu Mukherjee Kamal Deb,Subhransu Mukherjee,nm5591388,Kamal Deb,nm3605919,An Enemy of the People,tt0097409,1
19930,Subhransu Mukherjee Kumar Saha,Subhransu Mukherjee,nm5591388,Kumar Saha,nm5591423,An Enemy of the People,tt0097409,1
19931,Subhransu Mukherjee Mamata Shankar,Subhransu Mukherjee,nm5591388,Mamata Shankar,nm0788164,An Enemy of the People,tt0097409,1
19932,Subhransu Mukherjee Manoj Mitra,Subhransu Mukherjee,nm5591388,Manoj Mitra,nm0593953,An Enemy of the People,tt0097409,1
19933,Subhransu Mukherjee Masur Sengupta,Subhransu Mukherjee,nm5591388,Masur Sengupta,nm5591470,An Enemy of the People,tt0097409,1
19934,Subhransu Mukherjee Monu Mukherjee,Subhransu Mukherjee,nm5591388,Monu Mukherjee,nm0611540,An Enemy of the People,tt0097409,1
19935,Subhransu Mukherjee Pinaki Ghosh,Subhransu Mukherjee,nm5591388,Pinaki Ghosh,nm5591295,An Enemy of the People,tt0097409,1
19936,Subhransu Mukherjee Prabhat Mukhopadhyay,Subhransu Mukherjee,nm5591388,Prabhat Mukhopadhyay,nm4749928,An Enemy of the People,tt0097409,1
19937,Subhransu Mukherjee Prabir Ganguly,Subhransu Mukherjee,nm5591388,Prabir Ganguly,nm4966762,An Enemy of the People,tt0097409,1
19938,Subhransu Mukherjee Pramod Ranjan Prasad,Subhransu Mukherjee,nm5591388,Pramod Ranjan Prasad,nm5591490,An Enemy of the People,tt0097409,1
19939,Subhransu Mukherjee Purna Chattopadhyay,Subhransu Mukherjee,nm5591388,Purna Chattopadhyay,nm5591274,An Enemy of the People,tt0097409,1
19940,Subhransu Mukherjee Purnendu Mukherjee,Subhransu Mukherjee,nm5591388,Purnendu Mukherjee,nm4586916,An Enemy of the People,tt0097409,1
19941,Subhransu Mukherjee Rajaram Yagnik,Subhransu Mukherjee,nm5591388,Rajaram Yagnik,nm0944929,An Enemy of the People,tt0097409,1
19942,Subhransu Mukherjee Ruma Guha Thakurta,Subhransu Mukherjee,nm5591388,Ruma Guha Thakurta,nm0346614,An Enemy of the People,tt0097409,1
19943,Subhransu Mukherjee Shankar Patra,Subhransu Mukherjee,nm5591388,Shankar Patra,nm5591265,An Enemy of the People,tt0097409,1
19944,Subhransu Mukherjee Sharmi Chakraborty,Subhransu Mukherjee,nm5591388,Sharmi Chakraborty,nm5591478,An Enemy of the People,tt0097409,1
19945,Subhransu Mukherjee Somenath Majumdar,Subhransu Mukherjee,nm5591388,Somenath Majumdar,nm5010491,An Enemy of the People,tt0097409,1
19946,Subhransu Mukherjee Soumitra Chatterjee,Subhransu Mukherjee,nm5591388,Soumitra Chatterjee,nm0154164,An Enemy of the People,tt0097409,1
19947,Subhransu Mukherjee Sourin Maity,Subhransu Mukherjee,nm5591388,Sourin Maity,nm5591446,An Enemy of the People,tt0097409,1
19948,Subhransu Mukherjee Subhashish Dutta,Subhransu Mukherjee,nm5591388,Subhashish Dutta,nm5591429,An Enemy of the People,tt0097409,1
19949,Subhransu Mukherjee Subhendu Chatterjee,Subhransu Mukherjee,nm5591388,Subhendu Chatterjee,nm0154166,An Enemy of the People,tt0097409,1
19950,Subhransu Mukherjee Subhransu Mukherjee,Subhransu Mukherjee,nm5591388,Subhransu Mukherjee,nm5591388,An Enemy of the People,tt0097409,1
19951,Subhransu Mukherjee Sunil Nath,Subhransu Mukherjee,nm5591388,Sunil Nath,nm5591406,An Enemy of the People,tt0097409,1
19952,Subhransu Mukherjee Tinu Ghosh,Subhransu Mukherjee,nm5591388,Tinu Ghosh,nm4512599,An Enemy of the People,tt0097409,1
19953,Subinoy Das Ashok Mitra,Subinoy Das,nm5564461,Ashok Mitra,nm1371495,Nayak: The Hero,tt0060742,1
19954,Subinoy Das Bharati Devi,Subinoy Das,nm5564461,Bharati Devi,nm0080249,Nayak: The Hero,tt0060742,1
19955,Subinoy Das Biren Das,Subinoy Das,nm5564461,Biren Das,nm5564726,Nayak: The Hero,tt0060742,1
19956,Subinoy Das Bireswar Sen,Subinoy Das,nm5564461,Bireswar Sen,nm0784001,Nayak: The Hero,tt0060742,1
19957,Subinoy Das Bubu Ganguly,Subinoy Das,nm5564461,Bubu Ganguly,nm4503844,Nayak: The Hero,tt0060742,1
19958,Subinoy Das Dilip Bose,Subinoy Das,nm5564461,Dilip Bose,nm4435113,Nayak: The Hero,tt0060742,1
19959,Subinoy Das Gopal Dey,Subinoy Das,nm5564461,Gopal Dey,nm0223342,Nayak: The Hero,tt0060742,1
19960,Subinoy Das Hiralal,Subinoy Das,nm5564461,Hiralal,nm0386229,Nayak: The Hero,tt0060742,1
19961,Subinoy Das Jamuna Sinha,Subinoy Das,nm5564461,Jamuna Sinha,nm0802361,Nayak: The Hero,tt0060742,1
19962,Subinoy Das Jayanta Bhattacharya,Subinoy Das,nm5564461,Jayanta Bhattacharya,nm1129637,Nayak: The Hero,tt0060742,1
19963,Subinoy Das Jogesh Chatterjee,Subinoy Das,nm5564461,Jogesh Chatterjee,nm0154132,Nayak: The Hero,tt0060742,1
19964,Subinoy Das Kamu Mukherjee,Subinoy Das,nm5564461,Kamu Mukherjee,nm0611536,Nayak: The Hero,tt0060742,1
19965,Subinoy Das Lali Chowdhury,Subinoy Das,nm5564461,Lali Chowdhury,nm0159539,Nayak: The Hero,tt0060742,1
19966,Subinoy Das Md. Mansoor,Subinoy Das,nm5564461,Md. Mansoor,nm5564497,Nayak: The Hero,tt0060742,1
19967,Subinoy Das Nirmal Ghosh,Subinoy Das,nm5564461,Nirmal Ghosh,nm0315907,Nayak: The Hero,tt0060742,1
19968,Subinoy Das Premangshu Bose,Subinoy Das,nm5564461,Premangshu Bose,nm0097891,Nayak: The Hero,tt0060742,1
19969,Subinoy Das Ranjit Sen,Subinoy Das,nm5564461,Ranjit Sen,nm0784029,Nayak: The Hero,tt0060742,1
19970,Subinoy Das Ranjit Singha,Subinoy Das,nm5564461,Ranjit Singha,nm5564721,Nayak: The Hero,tt0060742,1
19971,Subinoy Das Sharmila Tagore,Subinoy Das,nm5564461,Sharmila Tagore,nm0846616,Nayak: The Hero,tt0060742,1
19972,Subinoy Das Somen Bose,Subinoy Das,nm5564461,Somen Bose,nm0097900,Nayak: The Hero,tt0060742,1
19973,Subinoy Das Subinoy Das,Subinoy Das,nm5564461,Subinoy Das,nm5564461,Nayak: The Hero,tt0060742,1
19974,Subinoy Das Subrata Sensharma,Subinoy Das,nm5564461,Subrata Sensharma,nm0784478,Nayak: The Hero,tt0060742,1
19975,Subinoy Das Sumita Sanyal,Subinoy Das,nm5564461,Sumita Sanyal,nm0764407,Nayak: The Hero,tt0060742,1
19976,Subinoy Das Susmita Mukherjee,Subinoy Das,nm5564461,Susmita Mukherjee,nm1640133,Nayak: The Hero,tt0060742,1
19977,Subinoy Das Uttam Kumar,Subinoy Das,nm5564461,Uttam Kumar,nm0474907,Nayak: The Hero,tt0060742,1
19978,Subir Banerjee Aparna Devi,Subir Banerjee,nm0052343,Aparna Devi,nm0222436,Pather Panchali,tt0048473,1
19979,Subir Banerjee Binoy Mukherjee,Subir Banerjee,nm0052343,Binoy Mukherjee,nm0611518,Pather Panchali,tt0048473,1
19980,Subir Banerjee Chunibala Devi,Subir Banerjee,nm0052343,Chunibala Devi,nm0222447,Pather Panchali,tt0048473,1
19981,Subir Banerjee Haridhan Nag,Subir Banerjee,nm0052343,Haridhan Nag,nm5570266,Pather Panchali,tt0048473,1
19982,Subir Banerjee Harimohan Nag,Subir Banerjee,nm0052343,Harimohan Nag,nm0619049,Pather Panchali,tt0048473,1
19983,Subir Banerjee Kanu Bannerjee,Subir Banerjee,nm0052343,Kanu Bannerjee,nm0052333,Pather Panchali,tt0048473,1
19984,Subir Banerjee Karuna Bannerjee,Subir Banerjee,nm0052343,Karuna Bannerjee,nm0052334,Pather Panchali,tt0048473,1
19985,Subir Banerjee Kshirod Roy,Subir Banerjee,nm0052343,Kshirod Roy,nm0747091,Pather Panchali,tt0048473,1
19986,Subir Banerjee Nibhanani Devi,Subir Banerjee,nm0052343,Nibhanani Devi,nm0222467,Pather Panchali,tt0048473,1
19987,Subir Banerjee Rama Gangopadhaya,Subir Banerjee,nm0052343,Rama Gangopadhaya,nm0304346,Pather Panchali,tt0048473,1
19988,Subir Banerjee Rampada Das,Subir Banerjee,nm0052343,Rampada Das,nm5580026,Pather Panchali,tt0048473,1
19989,Subir Banerjee Reba Devi,Subir Banerjee,nm0052343,Reba Devi,nm0222480,Pather Panchali,tt0048473,1
19990,Subir Banerjee Roma Ganguli,Subir Banerjee,nm0052343,Roma Ganguli,nm0304351,Pather Panchali,tt0048473,1
19991,Subir Banerjee Runki Banerjee,Subir Banerjee,nm0052343,Runki Banerjee,nm0051846,Pather Panchali,tt0048473,1
19992,Subir Banerjee Subir Banerjee,Subir Banerjee,nm0052343,Subir Banerjee,nm0052343,Pather Panchali,tt0048473,1
19993,Subir Banerjee Suren Roy,Subir Banerjee,nm0052343,Suren Roy,nm5583219,Pather Panchali,tt0048473,1
19994,Subir Banerjee Tulsi Chakraborty,Subir Banerjee,nm0052343,Tulsi Chakraborty,nm0149831,Pather Panchali,tt0048473,1
19995,Subir Banerjee Uma Das Gupta,Subir Banerjee,nm0052343,Uma Das Gupta,nm0201871,Pather Panchali,tt0048473,1
19996,Subira Roy Alok Mitra,Subira Roy,nm0747191,Alok Mitra,nm5207507,The Zoo,tt0061474,1
19997,Subira Roy Ashok Mitra,Subira Roy,nm0747191,Ashok Mitra,nm1371495,The Zoo,tt0061474,1
19998,Subira Roy Bankim Ghosh,Subira Roy,nm0747191,Bankim Ghosh,nm0315878,The Zoo,tt0061474,1
19999,Subira Roy Binoy Dutta,Subira Roy,nm0747191,Binoy Dutta,nm4557729,The Zoo,tt0061474,1
20000,Subira Roy Chinmoy Roy,Subira Roy,nm0747191,Chinmoy Roy,nm0746961,The Zoo,tt0061474,1
20001,Subira Roy Colin Mendese,Subira Roy,nm0747191,Colin Mendese,nm5562452,The Zoo,tt0061474,1
20002,Subira Roy Debashish Pramanik,Subira Roy,nm0747191,Debashish Pramanik,nm5562482,The Zoo,tt0061474,1
20003,Subira Roy Devi Neogy,Subira Roy,nm0747191,Devi Neogy,nm0626099,The Zoo,tt0061474,1
20004,Subira Roy Gitali Roy,Subira Roy,nm0747191,Gitali Roy,nm0747030,The Zoo,tt0061474,1
20005,Subira Roy Jahar Ganguli,Subira Roy,nm0747191,Jahar Ganguli,nm0304349,The Zoo,tt0061474,1
20006,Subira Roy Kanika Majumdar,Subira Roy,nm0747191,Kanika Majumdar,nm0538293,The Zoo,tt0061474,1
20007,Subira Roy Nilotpal Dey,Subira Roy,nm0747191,Nilotpal Dey,nm0223353,The Zoo,tt0061474,1
20008,Subira Roy Nripati Chatterjee,Subira Roy,nm0747191,Nripati Chatterjee,nm0154142,The Zoo,tt0061474,1
20009,Subira Roy Prasad Mukherjee,Subira Roy,nm0747191,Prasad Mukherjee,nm0611546,The Zoo,tt0061474,1
20010,Subira Roy Radhanath Nayak,Subira Roy,nm0747191,Radhanath Nayak,nm5562500,The Zoo,tt0061474,1
20011,Subira Roy Ramen Gupta,Subira Roy,nm0747191,Ramen Gupta,nm5562507,The Zoo,tt0061474,1
20012,Subira Roy Rupak Majumdar,Subira Roy,nm0747191,Rupak Majumdar,nm1550510,The Zoo,tt0061474,1
20013,Subira Roy Shailen Ganguli,Subira Roy,nm0747191,Shailen Ganguli,nm0304352,The Zoo,tt0061474,1
20014,Subira Roy Shailen Mukherjee,Subira Roy,nm0747191,Shailen Mukherjee,nm0611561,The Zoo,tt0061474,1
20015,Subira Roy Shekhar Chatterjee,Subira Roy,nm0747191,Shekhar Chatterjee,nm0154161,The Zoo,tt0061474,1
20016,Subira Roy Shyamal Ghoshal,Subira Roy,nm0747191,Shyamal Ghoshal,nm0315929,The Zoo,tt0061474,1
20017,Subira Roy Subhendu Chatterjee,Subira Roy,nm0747191,Subhendu Chatterjee,nm0154166,The Zoo,tt0061474,1
20018,Subira Roy Subira Roy,Subira Roy,nm0747191,Subira Roy,nm0747191,The Zoo,tt0061474,1
20019,Subira Roy Subrata Chatterjee,Subira Roy,nm0747191,Subrata Chatterjee,nm0154167,The Zoo,tt0061474,1
20020,Subira Roy Subrata Chatterjee,Subira Roy,nm0747191,Subrata Chatterjee,nm8989773,The Zoo,tt0061474,1
20021,Subira Roy Sushil Majumdar,Subira Roy,nm0747191,Sushil Majumdar,nm0538305,The Zoo,tt0061474,1
20022,Subira Roy Tusharkanti Mukherjee,Subira Roy,nm0747191,Tusharkanti Mukherjee,nm5562474,The Zoo,tt0061474,1
20023,Subira Roy Uttam Kumar,Subira Roy,nm0747191,Uttam Kumar,nm0474907,The Zoo,tt0061474,1
20024,Subodh Ganguli Ajay Mitra,Subodh Ganguli,nm0304354,Ajay Mitra,nm0593940,Aparajito,tt0048956,1
20025,Subodh Ganguli Amar Mullick,Subodh Ganguli,nm0304354,Amar Mullick,nm0612280,Paras-Pathar,tt0052046,1
20026,Subodh Ganguli Anil Mukherjee,Subodh Ganguli,nm0304354,Anil Mukherjee,nm0611506,Aparajito,tt0048956,1
20027,Subodh Ganguli Bhaganu Palwan,Subodh Ganguli,nm0304354,Bhaganu Palwan,nm0658890,Aparajito,tt0048956,1
20028,Subodh Ganguli Bharati Devi,Subodh Ganguli,nm0304354,Bharati Devi,nm0080249,Paras-Pathar,tt0052046,1
20029,Subodh Ganguli Bireswar Sen,Subodh Ganguli,nm0304354,Bireswar Sen,nm0784001,Paras-Pathar,tt0052046,1
20030,Subodh Ganguli Chandrabati Devi,Subodh Ganguli,nm0304354,Chandrabati Devi,nm0222443,Paras-Pathar,tt0052046,1
20031,Subodh Ganguli Charuprakash Ghosh,Subodh Ganguli,nm0304354,Charuprakash Ghosh,nm0315882,Aparajito,tt0048956,1
