,source_target,source,sourceID,target,targetID,movies,moviesID,connections_y,
663,Kamu Mukherjee Ashok Mitra,Kamu Mukherjee,nm0611536,Ashok Mitra,nm1371495,Nayak: The Hero,Nayak: The Hero,1,FALSE
664,Kamu Mukherjee Bimal Chatterjee,Kamu Mukherjee,nm0611536,Bimal Chatterjee,nm0154115,The Golden Fortress,The Golden Fortress,1,FALSE
665,Kamu Mukherjee Bimal Chatterjee,Kamu Mukherjee,nm0611536,Bimal Chatterjee,nm0154115,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
666,Kamu Mukherjee Bimal Chatterjee,Kamu Mukherjee,nm0611536,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
667,Kamu Mukherjee Bireswar Sen,Kamu Mukherjee,nm0611536,Bireswar Sen,nm0784001,Nayak: The Hero,Nayak: The Hero,1,FALSE
668,Kamu Mukherjee Dibyendu Chatterjee,Kamu Mukherjee,nm0611536,Dibyendu Chatterjee,nm4814634,The Golden Fortress,The Golden Fortress,1,FALSE
669,Kamu Mukherjee Dipankar Dey,Kamu Mukherjee,nm0611536,Dipankar Dey,nm0212541,Branches of the Tree,Branches of the Tree,1,FALSE
670,Kamu Mukherjee Gitali Roy,Kamu Mukherjee,nm0611536,Gitali Roy,nm0747030,Charulata,Charulata,1,FALSE
671,Kamu Mukherjee Gopal Dey,Kamu Mukherjee,nm0611536,Gopal Dey,nm0223342,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
672,Kamu Mukherjee Gopal Dey,Kamu Mukherjee,nm0611536,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
673,Kamu Mukherjee Gopal Dey,Kamu Mukherjee,nm0611536,Gopal Dey,nm0223342,Nayak: The Hero,Nayak: The Hero,1,FALSE
674,Kamu Mukherjee Govinda Chakravarti,Kamu Mukherjee,nm0611536,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
675,Kamu Mukherjee Govinda Chakravarti,Kamu Mukherjee,nm0611536,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
676,Kamu Mukherjee Haradhan Bannerjee,Kamu Mukherjee,nm0611536,Haradhan Bannerjee,nm0052329,The Golden Fortress,The Golden Fortress,1,FALSE
677,Kamu Mukherjee Haradhan Bannerjee,Kamu Mukherjee,nm0611536,Haradhan Bannerjee,nm0052329,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
678,Kamu Mukherjee Haradhan Bannerjee,Kamu Mukherjee,nm0611536,Haradhan Bannerjee,nm0052329,Branches of the Tree,Branches of the Tree,1,FALSE
679,Kamu Mukherjee Haridhan Mukherjee,Kamu Mukherjee,nm0611536,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
680,Kamu Mukherjee Haridhan Mukherjee,Kamu Mukherjee,nm0611536,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
681,Kamu Mukherjee Harindranath Chattopadhyay,Kamu Mukherjee,nm0611536,Harindranath Chattopadhyay,nm0154129,The Golden Fortress,The Golden Fortress,1,FALSE
682,Kamu Mukherjee Harindranath Chattopadhyay,Kamu Mukherjee,nm0611536,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
689,Kamu Mukherjee Kartik Chatterjee,Kamu Mukherjee,nm0611536,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
690,Kamu Mukherjee Kartik Chatterjee,Kamu Mukherjee,nm0611536,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
691,Kamu Mukherjee Khagen Pathak,Kamu Mukherjee,nm0611536,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
692,Kamu Mukherjee Madhabi Mukherjee,Kamu Mukherjee,nm0611536,Madhabi Mukherjee,nm0611538,Charulata,Charulata,1,FALSE
693,Kamu Mukherjee Mamata Shankar,Kamu Mukherjee,nm0611536,Mamata Shankar,nm0788164,Branches of the Tree,Branches of the Tree,1,FALSE
694,Kamu Mukherjee Mani Srimani,Kamu Mukherjee,nm0611536,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
695,Kamu Mukherjee Monu Mukherjee,Kamu Mukherjee,nm0611536,Monu Mukherjee,nm0611540,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
696,Kamu Mukherjee Noni Ganguly,Kamu Mukherjee,nm0611536,Noni Ganguly,nm0304363,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
697,Kamu Mukherjee Nripati Chatterjee,Kamu Mukherjee,nm0611536,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
698,Kamu Mukherjee Prasad Mukherjee,Kamu Mukherjee,nm0611536,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
699,Kamu Mukherjee Promode Ganguly,Kamu Mukherjee,nm0611536,Promode Ganguly,nm0304365,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
700,Kamu Mukherjee Promode Ganguly,Kamu Mukherjee,nm0611536,Promode Ganguly,nm0304365,Branches of the Tree,Branches of the Tree,1,FALSE
701,Kamu Mukherjee Rabi Ghosh,Kamu Mukherjee,nm0611536,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
702,Kamu Mukherjee Rabi Ghosh,Kamu Mukherjee,nm0611536,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
703,Kamu Mukherjee Rajkumar Lahiri,Kamu Mukherjee,nm0611536,Rajkumar Lahiri,nm1708115,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
704,Kamu Mukherjee Rajkumar Lahiri,Kamu Mukherjee,nm0611536,Rajkumar Lahiri,nm1708115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
705,Kamu Mukherjee Rajkumar Lahiri,Kamu Mukherjee,nm0611536,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
706,Kamu Mukherjee Santi Chatterjee,Kamu Mukherjee,nm0611536,Santi Chatterjee,nm0154155,The Golden Fortress,The Golden Fortress,1,FALSE
707,Kamu Mukherjee Santi Chatterjee,Kamu Mukherjee,nm0611536,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
708,Kamu Mukherjee Santosh Dutta,Kamu Mukherjee,nm0611536,Santosh Dutta,nm0244904,The Golden Fortress,The Golden Fortress,1,FALSE
709,Kamu Mukherjee Santosh Dutta,Kamu Mukherjee,nm0611536,Santosh Dutta,nm0244904,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
710,Kamu Mukherjee Santosh Dutta,Kamu Mukherjee,nm0611536,Santosh Dutta,nm0244904,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
711,Kamu Mukherjee Satya Bannerjee (I),Kamu Mukherjee,nm0611536,Satya Bannerjee (I),nm0051810,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
712,Kamu Mukherjee Shailen Ganguli,Kamu Mukherjee,nm0611536,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
713,Kamu Mukherjee Shailen Ganguli,Kamu Mukherjee,nm0611536,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
714,Kamu Mukherjee Shailen Mukherjee,Kamu Mukherjee,nm0611536,Shailen Mukherjee,nm0611561,Charulata,Charulata,1,FALSE
715,Kamu Mukherjee Shailen Mukherjee,Kamu Mukherjee,nm0611536,Shailen Mukherjee,nm0611561,The Golden Fortress,The Golden Fortress,1,FALSE
716,Kamu Mukherjee Sharmila Tagore,Kamu Mukherjee,nm0611536,Sharmila Tagore,nm0846616,Nayak: The Hero,Nayak: The Hero,1,FALSE
717,Kamu Mukherjee Shyamal Ghoshal,Kamu Mukherjee,nm0611536,Shyamal Ghoshal,nm0315929,Charulata,Charulata,1,FALSE
718,Kamu Mukherjee Soven Lahiri,Kamu Mukherjee,nm0611536,Soven Lahiri,nm0481574,Branches of the Tree,Branches of the Tree,1,FALSE
719,Kamu Mukherjee Subrata Sensharma,Kamu Mukherjee,nm0611536,Subrata Sensharma,nm0784478,Charulata,Charulata,1,FALSE
720,Kamu Mukherjee Subrata Sensharma,Kamu Mukherjee,nm0611536,Subrata Sensharma,nm0784478,Nayak: The Hero,Nayak: The Hero,1,FALSE
721,Kamu Mukherjee Sunil Sarkar,Kamu Mukherjee,nm0611536,Sunil Sarkar,nm0765281,The Golden Fortress,The Golden Fortress,1,FALSE
722,Kamu Mukherjee Sunil Sarkar,Kamu Mukherjee,nm0611536,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
723,Kamu Mukherjee Tapan Chatterjee,Kamu Mukherjee,nm0611536,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
724,Kamu Mukherjee Tapan Chatterjee,Kamu Mukherjee,nm0611536,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
725,Kamu Mukherjee Tarun Mitra,Kamu Mukherjee,nm0611536,Tarun Mitra,nm0593973,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
726,Kamu Mukherjee Tarun Mitra,Kamu Mukherjee,nm0611536,Tarun Mitra,nm0593973,Branches of the Tree,Branches of the Tree,1,FALSE
727,Kamu Mukherjee Tarun Mitra,Kamu Mukherjee,nm0611536,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
728,Kamu Mukherjee Utpal Dutt,Kamu Mukherjee,nm0611536,Utpal Dutt,nm0244884,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
729,Kamu Mukherjee Utpal Dutt,Kamu Mukherjee,nm0611536,Utpal Dutt,nm0244884,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
730,Kamu Mukherjee Uttamram Nagar,Kamu Mukherjee,nm0611536,Uttamram Nagar,nm1840054,The Golden Fortress,The Golden Fortress,1,FALSE
731,Kamu Mukherjee Uttamram Nagar,Kamu Mukherjee,nm0611536,Uttamram Nagar,nm1840054,The Chess Players,The Chess Players,1,FALSE
732,Kamu Mukherjee Victor Banerjee,Kamu Mukherjee,nm0611536,Victor Banerjee,nm0051856,The Chess Players,The Chess Players,1,FALSE
733,Kartik Chatterjee Abani Mukherjee,Kartik Chatterjee,nm0154135,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
734,Kartik Chatterjee Ajit Banerjee,Kartik Chatterjee,nm0154135,Ajit Banerjee,nm0051830,The Middleman,The Middleman,1,FALSE
735,Kartik Chatterjee Ajoy Banerjee,Kartik Chatterjee,nm0154135,Ajoy Banerjee,nm0051831,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
736,Kartik Chatterjee Ajoy Banerjee,Kartik Chatterjee,nm0154135,Ajoy Banerjee,nm0051831,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
737,Kartik Chatterjee Aparna Sen,Kartik Chatterjee,nm0154135,Aparna Sen,nm0031967,The Middleman,The Middleman,1,FALSE
738,Kartik Chatterjee Ashok Mitra,Kartik Chatterjee,nm0154135,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
739,Kartik Chatterjee Bimal Chatterjee,Kartik Chatterjee,nm0154135,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
740,Kartik Chatterjee Dipankar Dey,Kartik Chatterjee,nm0154135,Dipankar Dey,nm0212541,The Middleman,The Middleman,1,FALSE
741,Kartik Chatterjee Gopal Dey,Kartik Chatterjee,nm0154135,Gopal Dey,nm0223342,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
742,Kartik Chatterjee Gopal Dey,Kartik Chatterjee,nm0154135,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
743,Kartik Chatterjee Govinda Chakravarti,Kartik Chatterjee,nm0154135,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
744,Kartik Chatterjee Govinda Chakravarti,Kartik Chatterjee,nm0154135,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
745,Kartik Chatterjee Haridhan Mukherjee,Kartik Chatterjee,nm0154135,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
746,Kartik Chatterjee Haridhan Mukherjee,Kartik Chatterjee,nm0154135,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
747,Kartik Chatterjee Harindranath Chattopadhyay,Kartik Chatterjee,nm0154135,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
748,Kartik Chatterjee Kamu Mukherjee,Kartik Chatterjee,nm0154135,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
749,Kartik Chatterjee Kamu Mukherjee,Kartik Chatterjee,nm0154135,Kamu Mukherjee,nm0611536,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
753,Kartik Chatterjee Khagen Pathak,Kartik Chatterjee,nm0154135,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
754,Kartik Chatterjee Khagen Pathak,Kartik Chatterjee,nm0154135,Khagen Pathak,nm0665546,The Middleman,The Middleman,1,FALSE
755,Kartik Chatterjee Mani Srimani,Kartik Chatterjee,nm0154135,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
756,Kartik Chatterjee Mani Srimani,Kartik Chatterjee,nm0154135,Mani Srimani,nm0820248,The Middleman,The Middleman,1,FALSE
757,Kartik Chatterjee Noni Ganguly,Kartik Chatterjee,nm0154135,Noni Ganguly,nm0304363,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
758,Kartik Chatterjee Nripati Chatterjee,Kartik Chatterjee,nm0154135,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
759,Kartik Chatterjee Padmadevi,Kartik Chatterjee,nm0154135,Padmadevi,nm0222471,The Middleman,The Middleman,1,FALSE
760,Kartik Chatterjee Prasad Mukherjee,Kartik Chatterjee,nm0154135,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
761,Kartik Chatterjee Promode Ganguly,Kartik Chatterjee,nm0154135,Promode Ganguly,nm0304365,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
762,Kartik Chatterjee Rabi Ghosh,Kartik Chatterjee,nm0154135,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
763,Kartik Chatterjee Rabi Ghosh,Kartik Chatterjee,nm0154135,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
764,Kartik Chatterjee Rabi Ghosh,Kartik Chatterjee,nm0154135,Rabi Ghosh,nm0315917,The Middleman,The Middleman,1,FALSE
765,Kartik Chatterjee Rajkumar Lahiri,Kartik Chatterjee,nm0154135,Rajkumar Lahiri,nm1708115,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
766,Kartik Chatterjee Rajkumar Lahiri,Kartik Chatterjee,nm0154135,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
767,Kartik Chatterjee Santi Chatterjee,Kartik Chatterjee,nm0154135,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
768,Kartik Chatterjee Santosh Dutta,Kartik Chatterjee,nm0154135,Santosh Dutta,nm0244904,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
769,Kartik Chatterjee Satya Bannerjee (II),Kartik Chatterjee,nm0154135,Satya Bannerjee (II),nm0051810,The Middleman,The Middleman,1,FALSE
770,Kartik Chatterjee Shailen Ganguli,Kartik Chatterjee,nm0154135,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
771,Kartik Chatterjee Shailen Ganguli,Kartik Chatterjee,nm0154135,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
772,Kartik Chatterjee Soven Lahiri,Kartik Chatterjee,nm0154135,Soven Lahiri,nm0481574,The Middleman,The Middleman,1,FALSE
773,Kartik Chatterjee Sunil Sarkar,Kartik Chatterjee,nm0154135,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
774,Kartik Chatterjee Tapan Chatterjee,Kartik Chatterjee,nm0154135,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
775,Kartik Chatterjee Tapan Chatterjee,Kartik Chatterjee,nm0154135,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
776,Kartik Chatterjee Tarun Mitra,Kartik Chatterjee,nm0154135,Tarun Mitra,nm0593973,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
777,Kartik Chatterjee Tarun Mitra,Kartik Chatterjee,nm0154135,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
778,Kartik Chatterjee Utpal Dutt,Kartik Chatterjee,nm0154135,Utpal Dutt,nm0244884,Heerak Rajar Deshe,Heerak Rajar Deshe,1,FALSE
779,Kartik Chatterjee Utpal Dutt,Kartik Chatterjee,nm0154135,Utpal Dutt,nm0244884,The Middleman,The Middleman,1,FALSE
780,Kartik Chatterjee Uttamram Nagar,Kartik Chatterjee,nm0154135,Uttamram Nagar,nm1840054,The Middleman,The Middleman,1,FALSE
781,Karuna Bannerjee Anil Chatterjee,Karuna Bannerjee,nm0052334,Anil Chatterjee,nm0154110,Kanchenjungha,Kanchenjungha,1,FALSE
782,Karuna Bannerjee Anil Chatterjee,Karuna Bannerjee,nm0052334,Anil Chatterjee,nm0154110,The Goddess,The Goddess,1,FALSE
783,Karuna Bannerjee Charuprakash Ghosh,Karuna Bannerjee,nm0052334,Charuprakash Ghosh,nm0315882,Aparajito,Aparajito,1,FALSE
784,Karuna Bannerjee Chhabi Biswas,Karuna Bannerjee,nm0052334,Chhabi Biswas,nm0084435,Kanchenjungha,Kanchenjungha,1,FALSE
785,Karuna Bannerjee Chhabi Biswas,Karuna Bannerjee,nm0052334,Chhabi Biswas,nm0084435,The Goddess,The Goddess,1,FALSE
786,Karuna Bannerjee Haridhan Nag,Karuna Bannerjee,nm0052334,Haridhan Nag,nm5570266,Pather Panchali,Pather Panchali,1,FALSE
787,Karuna Bannerjee Kali Bannerjee,Karuna Bannerjee,nm0052334,Kali Bannerjee,nm0052332,Aparajito,Aparajito,1,FALSE
790,Karuna Bannerjee Pahadi Sanyal,Karuna Bannerjee,nm0052334,Pahadi Sanyal,nm0764406,Kanchenjungha,Kanchenjungha,1,FALSE
791,Karuna Bannerjee Sharmila Tagore,Karuna Bannerjee,nm0052334,Sharmila Tagore,nm0846616,The Goddess,The Goddess,1,FALSE
792,Karuna Bannerjee Subrata Sensharma,Karuna Bannerjee,nm0052334,Subrata Sensharma,nm0784478,Kanchenjungha,Kanchenjungha,1,FALSE
793,Khagen Pathak Abani Mukherjee,Khagen Pathak,nm0665546,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
794,Khagen Pathak Ajit Banerjee,Khagen Pathak,nm0665546,Ajit Banerjee,nm0051830,The Middleman,The Middleman,1,FALSE
795,Khagen Pathak Ajoy Banerjee,Khagen Pathak,nm0665546,Ajoy Banerjee,nm0051831,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
796,Khagen Pathak Anil Chatterjee,Khagen Pathak,nm0665546,Anil Chatterjee,nm0154110,Teen Kanya,Teen Kanya,1,FALSE
797,Khagen Pathak Aparna Sen,Khagen Pathak,nm0665546,Aparna Sen,nm0031967,Teen Kanya,Teen Kanya,1,FALSE
798,Khagen Pathak Aparna Sen,Khagen Pathak,nm0665546,Aparna Sen,nm0031967,The Middleman,The Middleman,1,FALSE
799,Khagen Pathak Ashok Mitra,Khagen Pathak,nm0665546,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
800,Khagen Pathak Dipankar Dey,Khagen Pathak,nm0665546,Dipankar Dey,nm0212541,The Middleman,The Middleman,1,FALSE
801,Khagen Pathak Gopal Dey,Khagen Pathak,nm0665546,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
802,Khagen Pathak Govinda Chakravarti,Khagen Pathak,nm0665546,Govinda Chakravarti,nm0149838,Teen Kanya,Teen Kanya,1,FALSE
803,Khagen Pathak Govinda Chakravarti,Khagen Pathak,nm0665546,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
804,Khagen Pathak Haridhan Mukherjee,Khagen Pathak,nm0665546,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
805,Khagen Pathak Haridhan Nag,Khagen Pathak,nm0665546,Haridhan Nag,nm5570266,Teen Kanya,Teen Kanya,1,FALSE
806,Khagen Pathak Harindranath Chattopadhyay,Khagen Pathak,nm0665546,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
807,Khagen Pathak Kali Bannerjee,Khagen Pathak,nm0665546,Kali Bannerjee,nm0052332,Teen Kanya,Teen Kanya,1,FALSE
808,Khagen Pathak Kamu Mukherjee,Khagen Pathak,nm0665546,Kamu Mukherjee,nm0611536,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
809,Khagen Pathak Kartik Chatterjee,Khagen Pathak,nm0665546,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
810,Khagen Pathak Kartik Chatterjee,Khagen Pathak,nm0665546,Kartik Chatterjee,nm0154135,The Middleman,The Middleman,1,FALSE
814,Khagen Pathak Mani Srimani,Khagen Pathak,nm0665546,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
815,Khagen Pathak Mani Srimani,Khagen Pathak,nm0665546,Mani Srimani,nm0820248,The Middleman,The Middleman,1,FALSE
816,Khagen Pathak Nripati Chatterjee,Khagen Pathak,nm0665546,Nripati Chatterjee,nm0154142,Teen Kanya,Teen Kanya,1,FALSE
817,Khagen Pathak Nripati Chatterjee,Khagen Pathak,nm0665546,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
818,Khagen Pathak Padmadevi,Khagen Pathak,nm0665546,Padmadevi,nm0222471,The Middleman,The Middleman,1,FALSE
819,Khagen Pathak Prasad Mukherjee,Khagen Pathak,nm0665546,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
820,Khagen Pathak Rabi Ghosh,Khagen Pathak,nm0665546,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
821,Khagen Pathak Rabi Ghosh,Khagen Pathak,nm0665546,Rabi Ghosh,nm0315917,The Middleman,The Middleman,1,FALSE
822,Khagen Pathak Rajkumar Lahiri,Khagen Pathak,nm0665546,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
823,Khagen Pathak Santi Chatterjee,Khagen Pathak,nm0665546,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
824,Khagen Pathak Santosh Dutta,Khagen Pathak,nm0665546,Santosh Dutta,nm0244904,Teen Kanya,Teen Kanya,1,FALSE
825,Khagen Pathak Satya Bannerjee (II),Khagen Pathak,nm0665546,Satya Bannerjee (II),nm0051810,The Middleman,The Middleman,1,FALSE
826,Khagen Pathak Shailen Ganguli,Khagen Pathak,nm0665546,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
827,Khagen Pathak Soven Lahiri,Khagen Pathak,nm0665546,Soven Lahiri,nm0481574,The Middleman,The Middleman,1,FALSE
828,Khagen Pathak Tapan Chatterjee,Khagen Pathak,nm0665546,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
829,Khagen Pathak Tarun Mitra,Khagen Pathak,nm0665546,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
830,Khagen Pathak Utpal Dutt,Khagen Pathak,nm0665546,Utpal Dutt,nm0244884,The Middleman,The Middleman,1,FALSE
