,source_target,source,sourceID,target,targetID,movies,moviesID,connections_y,
2125,Mani Srimani Gangapada Basu,Mani Srimani,nm0820248,Gangapada Basu,nm0060610,Paras-Pathar,Paras-Pathar,1,FALSE
2126,Mani Srimani Gitali Roy,Mani Srimani,nm0820248,Gitali Roy,nm0747030,The Holy Man,The Holy Man,1,FALSE
2127,Mani Srimani Gopal Dey,Mani Srimani,nm0820248,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2128,Mani Srimani Govinda Chakravarti,Mani Srimani,nm0820248,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2129,Mani Srimani Haridhan Mukherjee,Mani Srimani,nm0820248,Haridhan Mukherjee,nm0154128,Paras-Pathar,Paras-Pathar,1,FALSE
2130,Mani Srimani Haridhan Mukherjee,Mani Srimani,nm0820248,Haridhan Mukherjee,nm0154128,The Holy Man,The Holy Man,1,FALSE
2131,Mani Srimani Haridhan Mukherjee,Mani Srimani,nm0820248,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2132,Mani Srimani Harindranath Chattopadhyay,Mani Srimani,nm0820248,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2133,Mani Srimani Jahar Ganguli,Mani Srimani,nm0820248,Jahar Ganguli,nm0304349,Paras-Pathar,Paras-Pathar,1,FALSE
2134,Mani Srimani Jahar Roy,Mani Srimani,nm0820248,Jahar Roy,nm0712854,Paras-Pathar,Paras-Pathar,1,FALSE
2135,Mani Srimani Jahar Roy,Mani Srimani,nm0820248,Jahar Roy,nm0712854,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2136,Mani Srimani Kali Bannerjee,Mani Srimani,nm0820248,Kali Bannerjee,nm0052332,Paras-Pathar,Paras-Pathar,1,FALSE
2137,Mani Srimani Kali Bannerjee,Mani Srimani,nm0820248,Kali Bannerjee,nm0052332,Aparajito,Aparajito,1,FALSE
2138,Mani Srimani Kalyan Chatterjee,Mani Srimani,nm0820248,Kalyan Chatterjee,nm0159537,The Middleman,The Middleman,1,FALSE
2139,Mani Srimani Kalyan Sen,Mani Srimani,nm0820248,Kalyan Sen,nm4474657,The Middleman,The Middleman,1,FALSE
2140,Mani Srimani Kamu Mukherjee,Mani Srimani,nm0820248,Kamu Mukherjee,nm0611536,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2141,Mani Srimani Kanu Bannerjee,Mani Srimani,nm0820248,Kanu Bannerjee,nm0052333,Aparajito,Aparajito,1,FALSE
2142,Mani Srimani Kartik Chatterjee,Mani Srimani,nm0820248,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2143,Mani Srimani Kartik Chatterjee,Mani Srimani,nm0820248,Kartik Chatterjee,nm0154135,The Middleman,The Middleman,1,FALSE
2144,Mani Srimani Karuna Bannerjee,Mani Srimani,nm0820248,Karuna Bannerjee,nm0052334,Aparajito,Aparajito,1,FALSE
2145,Mani Srimani Khagen Pathak,Mani Srimani,nm0820248,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2146,Mani Srimani Khagen Pathak,Mani Srimani,nm0820248,Khagen Pathak,nm0665546,The Middleman,The Middleman,1,FALSE
2147,Mani Srimani Lily Chakravarty,Mani Srimani,nm0820248,Lily Chakravarty,nm0149846,The Middleman,The Middleman,1,FALSE
2152,Mani Srimani Nirmal Ghosh,Mani Srimani,nm0820248,Nirmal Ghosh,nm0315907,The Holy Man,The Holy Man,1,FALSE
2153,Mani Srimani Nripati Chatterjee,Mani Srimani,nm0820248,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2154,Mani Srimani Padmadevi,Mani Srimani,nm0820248,Padmadevi,nm0222471,Paras-Pathar,Paras-Pathar,1,FALSE
2155,Mani Srimani Padmadevi,Mani Srimani,nm0820248,Padmadevi,nm0222471,The Middleman,The Middleman,1,FALSE
2156,Mani Srimani Pahadi Sanyal,Mani Srimani,nm0820248,Pahadi Sanyal,nm0764406,Paras-Pathar,Paras-Pathar,1,FALSE
2157,Mani Srimani Panchanan Bhattacharya,Mani Srimani,nm0820248,Panchanan Bhattacharya,nm1434574,Aparajito,Aparajito,1,FALSE
2158,Mani Srimani Pinaki Sengupta,Mani Srimani,nm0820248,Pinaki Sengupta,nm0348483,Aparajito,Aparajito,1,FALSE
2159,Mani Srimani Prabhat Sarkar,Mani Srimani,nm0820248,Prabhat Sarkar,nm4820275,The Holy Man,The Holy Man,1,FALSE
2160,Mani Srimani Pradip Mukherjee,Mani Srimani,nm0820248,Pradip Mukherjee,nm0611544,The Middleman,The Middleman,1,FALSE
2161,Mani Srimani Prasad Mukherjee,Mani Srimani,nm0820248,Prasad Mukherjee,nm0611546,The Holy Man,The Holy Man,1,FALSE
2162,Mani Srimani Prasad Mukherjee,Mani Srimani,nm0820248,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2163,Mani Srimani Rabi Ghosh,Mani Srimani,nm0820248,Rabi Ghosh,nm0315917,The Holy Man,The Holy Man,1,FALSE
2164,Mani Srimani Rabi Ghosh,Mani Srimani,nm0820248,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2165,Mani Srimani Rabi Ghosh,Mani Srimani,nm0820248,Rabi Ghosh,nm0315917,The Middleman,The Middleman,1,FALSE
2166,Mani Srimani Rajkumar Lahiri,Mani Srimani,nm0820248,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2167,Mani Srimani Ranibala,Mani Srimani,nm0820248,Ranibala,nm0049302,Paras-Pathar,Paras-Pathar,1,FALSE
2168,Mani Srimani Ranibala,Mani Srimani,nm0820248,Ranibala,nm0049302,Aparajito,Aparajito,1,FALSE
2169,Mani Srimani Ratan Banerjee,Mani Srimani,nm0820248,Ratan Banerjee,nm0051844,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2170,Mani Srimani Renuka Roy,Mani Srimani,nm0820248,Renuka Roy,nm0747159,Paras-Pathar,Paras-Pathar,1,FALSE
2171,Mani Srimani Renuka Roy,Mani Srimani,nm0820248,Renuka Roy,nm0747159,The Holy Man,The Holy Man,1,FALSE
2172,Mani Srimani Samaresh Banerjee,Mani Srimani,nm0820248,Samaresh Banerjee,nm4462919,The Middleman,The Middleman,1,FALSE
2173,Mani Srimani Samir Lahiri,Mani Srimani,nm0820248,Samir Lahiri,nm5566545,The Middleman,The Middleman,1,FALSE
2174,Mani Srimani Santi Chatterjee,Mani Srimani,nm0820248,Santi Chatterjee,nm0154155,The Holy Man,The Holy Man,1,FALSE
2175,Mani Srimani Santi Chatterjee,Mani Srimani,nm0820248,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2176,Mani Srimani Satya Banerjee (I),Mani Srimani,nm0820248,Satya Banerjee (I),nm0051851,The Holy Man,The Holy Man,1,FALSE
2177,Mani Srimani Satya Bannerjee (II),Mani Srimani,nm0820248,Satya Bannerjee (II),nm0051810,The Middleman,The Middleman,1,FALSE
2178,Mani Srimani Shailen Ganguli,Mani Srimani,nm0820248,Shailen Ganguli,nm0304352,The Holy Man,The Holy Man,1,FALSE
2179,Mani Srimani Shailen Ganguli,Mani Srimani,nm0820248,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2180,Mani Srimani Somen Bose,Mani Srimani,nm0820248,Somen Bose,nm0097900,The Holy Man,The Holy Man,1,FALSE
2181,Mani Srimani Soven Lahiri,Mani Srimani,nm0820248,Soven Lahiri,nm0481574,The Middleman,The Middleman,1,FALSE
2182,Mani Srimani Subodh Ganguli,Mani Srimani,nm0820248,Subodh Ganguli,nm0304354,Paras-Pathar,Paras-Pathar,1,FALSE
2183,Mani Srimani Subodh Ganguli,Mani Srimani,nm0820248,Subodh Ganguli,nm0304354,Aparajito,Aparajito,1,FALSE
2184,Mani Srimani Tapan Chatterjee,Mani Srimani,nm0820248,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2185,Mani Srimani Tarun Mitra,Mani Srimani,nm0820248,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,The Adventures of Goopy and Bagha,1,FALSE
2186,Mani Srimani Tulsi Chakraborty,Mani Srimani,nm0820248,Tulsi Chakraborty,nm0149831,Paras-Pathar,Paras-Pathar,1,FALSE
2187,Mani Srimani Tulsi Lahiri,Mani Srimani,nm0820248,Tulsi Lahiri,nm0481576,Paras-Pathar,Paras-Pathar,1,FALSE
2188,Mani Srimani Utpal Dutt,Mani Srimani,nm0820248,Utpal Dutt,nm0244884,The Middleman,The Middleman,1,FALSE
2189,Mani Srimani Uttamram Nagar,Mani Srimani,nm0820248,Uttamram Nagar,nm1840054,The Middleman,The Middleman,1,FALSE
2190,Manoj Mitra Arup Pal Chowdhury,Manoj Mitra,nm0593953,Arup Pal Chowdhury,nm5591378,Ghare-Baire,Ghare-Baire,1,FALSE
2191,Manoj Mitra Arup Pal Chowdhury,Manoj Mitra,nm0593953,Arup Pal Chowdhury,nm5591378,An Enemy of the People,An Enemy of the People,1,FALSE
2192,Manoj Mitra Bhishma Guhathakurta,Manoj Mitra,nm0593953,Bhishma Guhathakurta,nm0346613,An Enemy of the People,An Enemy of the People,1,FALSE
2193,Manoj Mitra Dhritiman Chatterjee,Manoj Mitra,nm0593953,Dhritiman Chatterjee,nm0154122,An Enemy of the People,An Enemy of the People,1,FALSE
2194,Manoj Mitra Dipankar Dey,Manoj Mitra,nm0593953,Dipankar Dey,nm0212541,An Enemy of the People,An Enemy of the People,1,FALSE
2195,Manoj Mitra Govinda Chakravarti,Manoj Mitra,nm0593953,Govinda Chakravarti,nm0149838,Ghare-Baire,Ghare-Baire,1,FALSE
2196,Manoj Mitra Mamata Shankar,Manoj Mitra,nm0593953,Mamata Shankar,nm0788164,An Enemy of the People,An Enemy of the People,1,FALSE
2199,Manoj Mitra Monu Mukherjee,Manoj Mitra,nm0593953,Monu Mukherjee,nm0611540,An Enemy of the People,An Enemy of the People,1,FALSE
2200,Manoj Mitra Rajaram Yagnik,Manoj Mitra,nm0593953,Rajaram Yagnik,nm0944929,An Enemy of the People,An Enemy of the People,1,FALSE
2201,Manoj Mitra Ruma Guha Thakurta,Manoj Mitra,nm0593953,Ruma Guha Thakurta,nm0346614,An Enemy of the People,An Enemy of the People,1,FALSE
2202,Manoj Mitra Satya Bannerjee (II),Manoj Mitra,nm0593953,Satya Bannerjee (II),nm0051810,An Enemy of the People,An Enemy of the People,1,FALSE
2203,Manoj Mitra Somenath Majumdar,Manoj Mitra,nm0593953,Somenath Majumdar,nm5010491,Ghare-Baire,Ghare-Baire,1,FALSE
2204,Manoj Mitra Somenath Majumdar,Manoj Mitra,nm0593953,Somenath Majumdar,nm5010491,An Enemy of the People,An Enemy of the People,1,FALSE
2205,Manoj Mitra Subhendu Chatterjee,Manoj Mitra,nm0593953,Subhendu Chatterjee,nm0154166,An Enemy of the People,An Enemy of the People,1,FALSE
2206,Manoj Mitra Sunil Sarkar,Manoj Mitra,nm0593953,Sunil Sarkar,nm0765281,Ghare-Baire,Ghare-Baire,1,FALSE
2207,Manoj Mitra Tinu Ghosh,Manoj Mitra,nm0593953,Tinu Ghosh,nm4512599,Ghare-Baire,Ghare-Baire,1,FALSE
2208,Manoj Mitra Tinu Ghosh,Manoj Mitra,nm0593953,Tinu Ghosh,nm4512599,An Enemy of the People,An Enemy of the People,1,FALSE
2209,Manoj Mitra Victor Banerjee,Manoj Mitra,nm0593953,Victor Banerjee,nm0051856,Ghare-Baire,Ghare-Baire,1,FALSE
2210,Mihir Chakravarti Anil Chatterjee,Mihir Chakravarti,nm0149843,Anil Chatterjee,nm0154110,Teen Kanya,Teen Kanya,1,FALSE
2211,Mihir Chakravarti Aparna Sen,Mihir Chakravarti,nm0149843,Aparna Sen,nm0031967,Teen Kanya,Teen Kanya,1,FALSE
2212,Mihir Chakravarti Belarani Devi,Mihir Chakravarti,nm0149843,Belarani Devi,nm0067570,Teen Kanya,Teen Kanya,1,FALSE
2213,Mihir Chakravarti Biplab Chatterjee,Mihir Chakravarti,nm0149843,Biplab Chatterjee,nm0154118,The Adversary,The Adversary,1,FALSE
2214,Mihir Chakravarti Devi Neogy,Mihir Chakravarti,nm0149843,Devi Neogy,nm0626099,Teen Kanya,Teen Kanya,1,FALSE
2215,Mihir Chakravarti Dhritiman Chatterjee,Mihir Chakravarti,nm0149843,Dhritiman Chatterjee,nm0154122,The Adversary,The Adversary,1,FALSE
2216,Mihir Chakravarti Dibyendu Chatterjee,Mihir Chakravarti,nm0149843,Dibyendu Chatterjee,nm4814634,The Adversary,The Adversary,1,FALSE
2217,Mihir Chakravarti Govinda Chakravarti,Mihir Chakravarti,nm0149843,Govinda Chakravarti,nm0149838,Teen Kanya,Teen Kanya,1,FALSE
2218,Mihir Chakravarti Haridhan Nag,Mihir Chakravarti,nm0149843,Haridhan Nag,nm5570266,Teen Kanya,Teen Kanya,1,FALSE
2219,Mihir Chakravarti Kali Bannerjee,Mihir Chakravarti,nm0149843,Kali Bannerjee,nm0052332,Teen Kanya,Teen Kanya,1,FALSE
2220,Mihir Chakravarti Kalyan Chatterjee,Mihir Chakravarti,nm0149843,Kalyan Chatterjee,nm0159537,The Adversary,The Adversary,1,FALSE
2221,Mihir Chakravarti Kalyan Sen,Mihir Chakravarti,nm0149843,Kalyan Sen,nm4474657,The Adversary,The Adversary,1,FALSE
2222,Mihir Chakravarti Kanika Majumdar,Mihir Chakravarti,nm0149843,Kanika Majumdar,nm0538293,Teen Kanya,Teen Kanya,1,FALSE
2223,Mihir Chakravarti Khagen Pathak,Mihir Chakravarti,nm0149843,Khagen Pathak,nm0665546,Teen Kanya,Teen Kanya,1,FALSE
2226,Mihir Chakravarti Nripati Chatterjee,Mihir Chakravarti,nm0149843,Nripati Chatterjee,nm0154142,Teen Kanya,Teen Kanya,1,FALSE
2227,Mihir Chakravarti Santosh Dutta,Mihir Chakravarti,nm0149843,Santosh Dutta,nm0244904,Teen Kanya,Teen Kanya,1,FALSE
2228,Mihir Chakravarti Soven Lahiri,Mihir Chakravarti,nm0149843,Soven Lahiri,nm0481574,The Adversary,The Adversary,1,FALSE
2229,Monu Mukherjee Abani Mukherjee,Monu Mukherjee,nm0611540,Abani Mukherjee,nm0611505,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
2230,Monu Mukherjee Arun Roy,Monu Mukherjee,nm0611540,Arun Roy,nm0746935,Distant Thunder,Distant Thunder,1,FALSE
2231,Monu Mukherjee Arup Pal Chowdhury,Monu Mukherjee,nm0611540,Arup Pal Chowdhury,nm5591378,An Enemy of the People,An Enemy of the People,1,FALSE
2232,Monu Mukherjee Bhishma Guhathakurta,Monu Mukherjee,nm0611540,Bhishma Guhathakurta,nm0346613,An Enemy of the People,An Enemy of the People,1,FALSE
2233,Monu Mukherjee Bimal Chatterjee,Monu Mukherjee,nm0611540,Bimal Chatterjee,nm0154115,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
2234,Monu Mukherjee Biplab Chatterjee,Monu Mukherjee,nm0611540,Biplab Chatterjee,nm0154118,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
2235,Monu Mukherjee Dhritiman Chatterjee,Monu Mukherjee,nm0611540,Dhritiman Chatterjee,nm0154122,An Enemy of the People,An Enemy of the People,1,FALSE
2236,Monu Mukherjee Dipankar Dey,Monu Mukherjee,nm0611540,Dipankar Dey,nm0212541,An Enemy of the People,An Enemy of the People,1,FALSE
2237,Monu Mukherjee Govinda Chakravarti,Monu Mukherjee,nm0611540,Govinda Chakravarti,nm0149838,Distant Thunder,Distant Thunder,1,FALSE
2238,Monu Mukherjee Haradhan Bannerjee,Monu Mukherjee,nm0611540,Haradhan Bannerjee,nm0052329,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
2239,Monu Mukherjee Kamu Mukherjee,Monu Mukherjee,nm0611540,Kamu Mukherjee,nm0611536,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
2240,Monu Mukherjee Mamata Shankar,Monu Mukherjee,nm0611540,Mamata Shankar,nm0788164,An Enemy of the People,An Enemy of the People,1,FALSE
2241,Monu Mukherjee Manoj Mitra,Monu Mukherjee,nm0611540,Manoj Mitra,nm0593953,An Enemy of the People,An Enemy of the People,1,FALSE
2245,Monu Mukherjee Noni Ganguly,Monu Mukherjee,nm0611540,Noni Ganguly,nm0304363,Distant Thunder,Distant Thunder,1,FALSE
2246,Monu Mukherjee Rajaram Yagnik,Monu Mukherjee,nm0611540,Rajaram Yagnik,nm0944929,An Enemy of the People,An Enemy of the People,1,FALSE
2247,Monu Mukherjee Rajkumar Lahiri,Monu Mukherjee,nm0611540,Rajkumar Lahiri,nm1708115,Distant Thunder,Distant Thunder,1,FALSE
2248,Monu Mukherjee Rajkumar Lahiri,Monu Mukherjee,nm0611540,Rajkumar Lahiri,nm1708115,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
2249,Monu Mukherjee Ruma Guha Thakurta,Monu Mukherjee,nm0611540,Ruma Guha Thakurta,nm0346614,An Enemy of the People,An Enemy of the People,1,FALSE
2250,Monu Mukherjee Santosh Dutta,Monu Mukherjee,nm0611540,Santosh Dutta,nm0244904,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
2251,Monu Mukherjee Satya Bannerjee (I),Monu Mukherjee,nm0611540,Satya Bannerjee (I),nm0051810,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
2252,Monu Mukherjee Satya Bannerjee (II),Monu Mukherjee,nm0611540,Satya Bannerjee (II),nm0051810,An Enemy of the People,An Enemy of the People,1,FALSE
2253,Monu Mukherjee Siddhartha Chatterjee,Monu Mukherjee,nm0611540,Siddhartha Chatterjee,nm0154162,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
2254,Monu Mukherjee Somenath Majumdar,Monu Mukherjee,nm0611540,Somenath Majumdar,nm5010491,An Enemy of the People,An Enemy of the People,1,FALSE
2255,Monu Mukherjee Subal Dutta,Monu Mukherjee,nm0611540,Subal Dutta,nm4866235,Distant Thunder,Distant Thunder,1,FALSE
2256,Monu Mukherjee Subhendu Chatterjee,Monu Mukherjee,nm0611540,Subhendu Chatterjee,nm0154166,An Enemy of the People,An Enemy of the People,1,FALSE
2257,Monu Mukherjee Sunil Sarkar,Monu Mukherjee,nm0611540,Sunil Sarkar,nm0765281,Distant Thunder,Distant Thunder,1,FALSE
2258,Monu Mukherjee Tinu Ghosh,Monu Mukherjee,nm0611540,Tinu Ghosh,nm4512599,An Enemy of the People,An Enemy of the People,1,FALSE
2259,Monu Mukherjee Utpal Dutt,Monu Mukherjee,nm0611540,Utpal Dutt,nm0244884,Joi Baba Felunath: The Elephant God,Joi Baba Felunath: The Elephant God,1,FALSE
2260,Nilotpal Dey Ajit Gupta,Nilotpal Dey,nm0223353,Ajit Gupta,nm4820297,Charulata,Charulata,1,FALSE
2261,Nilotpal Dey Ashok Mitra,Nilotpal Dey,nm0223353,Ashok Mitra,nm1371495,The Zoo,The Zoo,1,FALSE
2262,Nilotpal Dey Bankim Ghosh,Nilotpal Dey,nm0223353,Bankim Ghosh,nm0315878,Charulata,Charulata,1,FALSE
2263,Nilotpal Dey Bankim Ghosh,Nilotpal Dey,nm0223353,Bankim Ghosh,nm0315878,The Zoo,The Zoo,1,FALSE
2264,Nilotpal Dey Bholanath Koyal,Nilotpal Dey,nm0223353,Bholanath Koyal,nm0468698,Charulata,Charulata,1,FALSE
2265,Nilotpal Dey Binoy Dutta,Nilotpal Dey,nm0223353,Binoy Dutta,nm4557729,The Zoo,The Zoo,1,FALSE
2266,Nilotpal Dey Chinmoy Roy,Nilotpal Dey,nm0223353,Chinmoy Roy,nm0746961,The Zoo,The Zoo,1,FALSE
2267,Nilotpal Dey Devi Neogy,Nilotpal Dey,nm0223353,Devi Neogy,nm0626099,The Zoo,The Zoo,1,FALSE
2268,Nilotpal Dey Dilip Bose,Nilotpal Dey,nm0223353,Dilip Bose,nm0097870,Charulata,Charulata,1,FALSE
2269,Nilotpal Dey Gitali Roy,Nilotpal Dey,nm0223353,Gitali Roy,nm0747030,Charulata,Charulata,1,FALSE
2270,Nilotpal Dey Gitali Roy,Nilotpal Dey,nm0223353,Gitali Roy,nm0747030,The Zoo,The Zoo,1,FALSE
2271,Nilotpal Dey Jahar Ganguli,Nilotpal Dey,nm0223353,Jahar Ganguli,nm0304349,The Zoo,The Zoo,1,FALSE
2272,Nilotpal Dey Kamu Mukherjee,Nilotpal Dey,nm0223353,Kamu Mukherjee,nm0611536,Charulata,Charulata,1,FALSE
2273,Nilotpal Dey Kanika Majumdar,Nilotpal Dey,nm0223353,Kanika Majumdar,nm0538293,The Zoo,The Zoo,1,FALSE
2274,Nilotpal Dey Madhabi Mukherjee,Nilotpal Dey,nm0223353,Madhabi Mukherjee,nm0611538,Charulata,Charulata,1,FALSE
2277,Nilotpal Dey Nripati Chatterjee,Nilotpal Dey,nm0223353,Nripati Chatterjee,nm0154142,The Zoo,The Zoo,1,FALSE
2278,Nilotpal Dey Prabhat Sarkar,Nilotpal Dey,nm0223353,Prabhat Sarkar,nm4820275,Charulata,Charulata,1,FALSE
2279,Nilotpal Dey Prasad Mukherjee,Nilotpal Dey,nm0223353,Prasad Mukherjee,nm0611546,The Zoo,The Zoo,1,FALSE
2280,Nilotpal Dey Shailen Mukherjee,Nilotpal Dey,nm0223353,Shailen Mukherjee,nm0611561,Charulata,Charulata,1,FALSE
2281,Nilotpal Dey Shailen Mukherjee,Nilotpal Dey,nm0223353,Shailen Mukherjee,nm0611561,The Zoo,The Zoo,1,FALSE
2282,Nilotpal Dey Shekhar Chatterjee,Nilotpal Dey,nm0223353,Shekhar Chatterjee,nm0154161,The Zoo,The Zoo,1,FALSE
2283,Nilotpal Dey Shyamal Ghoshal,Nilotpal Dey,nm0223353,Shyamal Ghoshal,nm0315929,Charulata,Charulata,1,FALSE
2284,Nilotpal Dey Shyamal Ghoshal,Nilotpal Dey,nm0223353,Shyamal Ghoshal,nm0315929,The Zoo,The Zoo,1,FALSE
2285,Nilotpal Dey Subhendu Chatterjee,Nilotpal Dey,nm0223353,Subhendu Chatterjee,nm0154166,The Zoo,The Zoo,1,FALSE
2286,Nilotpal Dey Subrata Chatterjee,Nilotpal Dey,nm0223353,Subrata Chatterjee,nm0154167,The Zoo,The Zoo,1,FALSE
2287,Nilotpal Dey Subrata Sensharma,Nilotpal Dey,nm0223353,Subrata Sensharma,nm0784478,Charulata,Charulata,1,FALSE
2288,Nilotpal Dey Uttam Kumar,Nilotpal Dey,nm0223353,Uttam Kumar,nm0474907,The Zoo,The Zoo,1,FALSE
2289,Nirmal Ghosh Ajit Gupta,Nirmal Ghosh,nm0315907,Ajit Gupta,nm4820297,The Holy Man,The Holy Man,1,FALSE
2290,Nirmal Ghosh Ashok Mitra,Nirmal Ghosh,nm0315907,Ashok Mitra,nm1371495,Nayak: The Hero,Nayak: The Hero,1,FALSE
2291,Nirmal Ghosh Bharati Devi,Nirmal Ghosh,nm0315907,Bharati Devi,nm0080249,Nayak: The Hero,Nayak: The Hero,1,FALSE
2292,Nirmal Ghosh Bireswar Sen,Nirmal Ghosh,nm0315907,Bireswar Sen,nm0784001,Nayak: The Hero,Nayak: The Hero,1,FALSE
2293,Nirmal Ghosh Charuprakash Ghosh,Nirmal Ghosh,nm0315907,Charuprakash Ghosh,nm0315882,The Holy Man,The Holy Man,1,FALSE
2294,Nirmal Ghosh Dilip Bose,Nirmal Ghosh,nm0315907,Dilip Bose,nm0097870,The Holy Man,The Holy Man,1,FALSE
2295,Nirmal Ghosh Dilip Bose,Nirmal Ghosh,nm0315907,Dilip Bose,nm4435113,Nayak: The Hero,Nayak: The Hero,1,FALSE
2296,Nirmal Ghosh Gitali Roy,Nirmal Ghosh,nm0315907,Gitali Roy,nm0747030,The Holy Man,The Holy Man,1,FALSE
2297,Nirmal Ghosh Gopal Dey,Nirmal Ghosh,nm0315907,Gopal Dey,nm0223342,Nayak: The Hero,Nayak: The Hero,1,FALSE
2298,Nirmal Ghosh Haridhan Mukherjee,Nirmal Ghosh,nm0315907,Haridhan Mukherjee,nm0154128,The Holy Man,The Holy Man,1,FALSE
2299,Nirmal Ghosh Jogesh Chatterjee,Nirmal Ghosh,nm0315907,Jogesh Chatterjee,nm0154132,Nayak: The Hero,Nayak: The Hero,1,FALSE
2300,Nirmal Ghosh Mani Srimani,Nirmal Ghosh,nm0315907,Mani Srimani,nm0820248,The Holy Man,The Holy Man,1,FALSE
2303,Nirmal Ghosh Prabhat Sarkar,Nirmal Ghosh,nm0315907,Prabhat Sarkar,nm4820275,The Holy Man,The Holy Man,1,FALSE
2304,Nirmal Ghosh Prasad Mukherjee,Nirmal Ghosh,nm0315907,Prasad Mukherjee,nm0611546,The Holy Man,The Holy Man,1,FALSE
2305,Nirmal Ghosh Rabi Ghosh,Nirmal Ghosh,nm0315907,Rabi Ghosh,nm0315917,The Holy Man,The Holy Man,1,FALSE
2306,Nirmal Ghosh Renuka Roy,Nirmal Ghosh,nm0315907,Renuka Roy,nm0747159,The Holy Man,The Holy Man,1,FALSE
2307,Nirmal Ghosh Santi Chatterjee,Nirmal Ghosh,nm0315907,Santi Chatterjee,nm0154155,The Holy Man,The Holy Man,1,FALSE
