,source_target,year_x,source,sourceID,target,targetID,movie,year_y,connections_y
1705,Soumitra Chatterjee Shailen Mukherjee,3938,Soumitra Chatterjee,nm0154164,Shailen Mukherjee,nm0611561,The Golden Fortress,1974,1
1706,Soumitra Chatterjee Sharmila Tagore,5889,Soumitra Chatterjee,nm0154164,Sharmila Tagore,nm0846616,Days and Nights in the Forest,1970,1
1707,Soumitra Chatterjee Sharmila Tagore,5889,Soumitra Chatterjee,nm0154164,Sharmila Tagore,nm0846616,The Goddess,1960,1
1708,Soumitra Chatterjee Sharmila Tagore,5889,Soumitra Chatterjee,nm0154164,Sharmila Tagore,nm0846616,The World of Apu,1959,1
1709,Soumitra Chatterjee Shyamal Ghoshal,1964,Soumitra Chatterjee,nm0154164,Shyamal Ghoshal,nm0315929,Charulata,1964,1
1710,Soumitra Chatterjee Soven Lahiri,1990,Soumitra Chatterjee,nm0154164,Soven Lahiri,nm0481574,Branches of the Tree,1990,1
1711,Soumitra Chatterjee Subhendu Chatterjee,3959,Soumitra Chatterjee,nm0154164,Subhendu Chatterjee,nm0154166,Days and Nights in the Forest,1970,1
1712,Soumitra Chatterjee Subhendu Chatterjee,3959,Soumitra Chatterjee,nm0154164,Subhendu Chatterjee,nm0154166,An Enemy of the People,1989,1
1713,Soumitra Chatterjee Subrata Sensharma,1964,Soumitra Chatterjee,nm0154164,Subrata Sensharma,nm0784478,Charulata,1964,1
1714,Soumitra Chatterjee Sunil Sarkar,7911,Soumitra Chatterjee,nm0154164,Sunil Sarkar,nm0765281,Distant Thunder,1973,1
1715,Soumitra Chatterjee Sunil Sarkar,7911,Soumitra Chatterjee,nm0154164,Sunil Sarkar,nm0765281,The Golden Fortress,1974,1
1716,Soumitra Chatterjee Sunil Sarkar,7911,Soumitra Chatterjee,nm0154164,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,1980,1
1717,Soumitra Chatterjee Sunil Sarkar,7911,Soumitra Chatterjee,nm0154164,Sunil Sarkar,nm0765281,Ghare-Baire,1984,1
1718,Soumitra Chatterjee Tapan Chatterjee,1980,Soumitra Chatterjee,nm0154164,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,1980,1
1719,Soumitra Chatterjee Tarun Mitra,3970,Soumitra Chatterjee,nm0154164,Tarun Mitra,nm0593973,Branches of the Tree,1990,1
1720,Soumitra Chatterjee Tarun Mitra,3970,Soumitra Chatterjee,nm0154164,Tarun Mitra,nm0593973,Heerak Rajar Deshe,1980,1
1721,Soumitra Chatterjee Utpal Dutt,3959,Soumitra Chatterjee,nm0154164,Utpal Dutt,nm0244884,Joi Baba Felunath: The Elephant God,1979,1
1722,Soumitra Chatterjee Utpal Dutt,3959,Soumitra Chatterjee,nm0154164,Utpal Dutt,nm0244884,Heerak Rajar Deshe,1980,1
1723,Soumitra Chatterjee Uttamram Nagar,1974,Soumitra Chatterjee,nm0154164,Uttamram Nagar,nm1840054,The Golden Fortress,1974,1
1724,Soumitra Chatterjee Victor Banerjee,1984,Soumitra Chatterjee,nm0154164,Victor Banerjee,nm0051856,Ghare-Baire,1984,1
1725,Soven Lahiri Ajit Banerjee,3965,Soven Lahiri,nm0481574,Ajit Banerjee,nm0051830,Branches of the Tree,1990,1
1726,Soven Lahiri Ajit Banerjee,3965,Soven Lahiri,nm0481574,Ajit Banerjee,nm0051830,The Middleman,1975,1
1727,Soven Lahiri Aparna Sen,1975,Soven Lahiri,nm0481574,Aparna Sen,nm0031967,The Middleman,1975,1
1728,Soven Lahiri Bimal Chatterjee,1975,Soven Lahiri,nm0481574,Bimal Chatterjee,nm0154115,The Middleman,1975,1
1729,Soven Lahiri Dhritiman Chatterjee,1970,Soven Lahiri,nm0481574,Dhritiman Chatterjee,nm0154122,The Adversary,1970,1
1730,Soven Lahiri Dibyendu Chatterjee,1970,Soven Lahiri,nm0481574,Dibyendu Chatterjee,nm4814634,The Adversary,1970,1
1731,Soven Lahiri Dipankar Dey,3965,Soven Lahiri,nm0481574,Dipankar Dey,nm0212541,Branches of the Tree,1990,1
1732,Soven Lahiri Dipankar Dey,3965,Soven Lahiri,nm0481574,Dipankar Dey,nm0212541,The Middleman,1975,1
1733,Soven Lahiri Haradhan Bannerjee,1990,Soven Lahiri,nm0481574,Haradhan Bannerjee,nm0052329,Branches of the Tree,1990,1
1734,Soven Lahiri Kalyan Sen,3945,Soven Lahiri,nm0481574,Kalyan Sen,nm4474657,The Middleman,1975,1
1735,Soven Lahiri Kalyan Sen,3945,Soven Lahiri,nm0481574,Kalyan Sen,nm4474657,The Adversary,1970,1
1736,Soven Lahiri Kamu Mukherjee,1990,Soven Lahiri,nm0481574,Kamu Mukherjee,nm0611536,Branches of the Tree,1990,1
1737,Soven Lahiri Kartik Chatterjee,1975,Soven Lahiri,nm0481574,Kartik Chatterjee,nm0154135,The Middleman,1975,1
1738,Soven Lahiri Khagen Pathak,1975,Soven Lahiri,nm0481574,Khagen Pathak,nm0665546,The Middleman,1975,1
1739,Soven Lahiri Mamata Shankar,1990,Soven Lahiri,nm0481574,Mamata Shankar,nm0788164,Branches of the Tree,1990,1
1740,Soven Lahiri Mani Srimani,1975,Soven Lahiri,nm0481574,Mani Srimani,nm0820248,The Middleman,1975,1
1741,Soven Lahiri Padmadevi,1975,Soven Lahiri,nm0481574,Padmadevi,nm0222471,The Middleman,1975,1
1742,Soven Lahiri Promode Ganguly,1990,Soven Lahiri,nm0481574,Promode Ganguly,nm0304365,Branches of the Tree,1990,1
1743,Soven Lahiri Rabi Ghosh,1975,Soven Lahiri,nm0481574,Rabi Ghosh,nm0315917,The Middleman,1975,1
1744,Soven Lahiri Satya Banerjee,1975,Soven Lahiri,nm0481574,Satya Banerjee,nm0051810,The Middleman,1975,1
1745,Soven Lahiri Soven Lahiri,7916,Soven Lahiri,nm0481574,Soven Lahiri,nm0481574,Branches of the Tree,1990,1
1746,Soven Lahiri Soven Lahiri,7916,Soven Lahiri,nm0481574,Soven Lahiri,nm0481574,The Middleman,1975,1
1747,Soven Lahiri Soven Lahiri,7916,Soven Lahiri,nm0481574,Soven Lahiri,nm0481574,The Adversary,1970,1
1748,Soven Lahiri Soven Lahiri,7916,Soven Lahiri,nm0481574,Soven Lahiri,nm0481574,Pikoor Diary,1981,1
1749,Soven Lahiri Tarun Mitra,1990,Soven Lahiri,nm0481574,Tarun Mitra,nm0593973,Branches of the Tree,1990,1
1750,Soven Lahiri Utpal Dutt,1975,Soven Lahiri,nm0481574,Utpal Dutt,nm0244884,The Middleman,1975,1
1751,Soven Lahiri Uttamram Nagar,1975,Soven Lahiri,nm0481574,Uttamram Nagar,nm1840054,The Middleman,1975,1
1752,Soven Lahiri Victor Banerjee,1981,Soven Lahiri,nm0481574,Victor Banerjee,nm0051856,Pikoor Diary,1981,1
1753,Subhendu Chatterjee Aparna Sen,1970,Subhendu Chatterjee,nm0154166,Aparna Sen,nm0031967,Days and Nights in the Forest,1970,1
1754,Subhendu Chatterjee Dhritiman Chatterjee,1989,Subhendu Chatterjee,nm0154166,Dhritiman Chatterjee,nm0154122,An Enemy of the People,1989,1
1755,Subhendu Chatterjee Dibyendu Chatterjee,1970,Subhendu Chatterjee,nm0154166,Dibyendu Chatterjee,nm4814634,Days and Nights in the Forest,1970,1
1756,Subhendu Chatterjee Dipankar Dey,1989,Subhendu Chatterjee,nm0154166,Dipankar Dey,nm0212541,An Enemy of the People,1989,1
1757,Subhendu Chatterjee Gitali Roy,1967,Subhendu Chatterjee,nm0154166,Gitali Roy,nm0747030,The Zoo,1967,1
1758,Subhendu Chatterjee Mamata Shankar,1989,Subhendu Chatterjee,nm0154166,Mamata Shankar,nm0788164,An Enemy of the People,1989,1
1759,Subhendu Chatterjee Monu Mukherjee,1989,Subhendu Chatterjee,nm0154166,Monu Mukherjee,nm0611540,An Enemy of the People,1989,1
1760,Subhendu Chatterjee Nripati Chatterjee,1967,Subhendu Chatterjee,nm0154166,Nripati Chatterjee,nm0154142,The Zoo,1967,1
1761,Subhendu Chatterjee Pahadi Sanyal,1970,Subhendu Chatterjee,nm0154166,Pahadi Sanyal,nm0764406,Days and Nights in the Forest,1970,1
1762,Subhendu Chatterjee Prasad Mukherjee,1967,Subhendu Chatterjee,nm0154166,Prasad Mukherjee,nm0611546,The Zoo,1967,1
1763,Subhendu Chatterjee Rabi Ghosh,1970,Subhendu Chatterjee,nm0154166,Rabi Ghosh,nm0315917,Days and Nights in the Forest,1970,1
1764,Subhendu Chatterjee Satya Banerjee,1989,Subhendu Chatterjee,nm0154166,Satya Banerjee,nm0051810,An Enemy of the People,1989,1
1765,Subhendu Chatterjee Shailen Ganguli,1967,Subhendu Chatterjee,nm0154166,Shailen Ganguli,nm0304352,The Zoo,1967,1
1766,Subhendu Chatterjee Shailen Mukherjee,1967,Subhendu Chatterjee,nm0154166,Shailen Mukherjee,nm0611561,The Zoo,1967,1
1767,Subhendu Chatterjee Sharmila Tagore,1970,Subhendu Chatterjee,nm0154166,Sharmila Tagore,nm0846616,Days and Nights in the Forest,1970,1
1768,Subhendu Chatterjee Shyamal Ghoshal,1967,Subhendu Chatterjee,nm0154166,Shyamal Ghoshal,nm0315929,The Zoo,1967,1
1769,Subhendu Chatterjee Subhendu Chatterjee,5926,Subhendu Chatterjee,nm0154166,Subhendu Chatterjee,nm0154166,Days and Nights in the Forest,1970,1
1770,Subhendu Chatterjee Subhendu Chatterjee,5926,Subhendu Chatterjee,nm0154166,Subhendu Chatterjee,nm0154166,An Enemy of the People,1989,1
1771,Subhendu Chatterjee Subhendu Chatterjee,5926,Subhendu Chatterjee,nm0154166,Subhendu Chatterjee,nm0154166,The Zoo,1967,1
1772,Subrata Sensharma Anil Chatterjee,3925,Subrata Sensharma,nm0784478,Anil Chatterjee,nm0154110,The Big City,1963,1
1773,Subrata Sensharma Anil Chatterjee,3925,Subrata Sensharma,nm0784478,Anil Chatterjee,nm0154110,Kanchenjungha,1962,1
1774,Subrata Sensharma Ashok Mitra,3929,Subrata Sensharma,nm0784478,Ashok Mitra,nm1371495,Nayak: The Hero,1966,1
1775,Subrata Sensharma Ashok Mitra,3929,Subrata Sensharma,nm0784478,Ashok Mitra,nm1371495,The Big City,1963,1
1776,Subrata Sensharma Bireswar Sen,1966,Subrata Sensharma,nm0784478,Bireswar Sen,nm0784001,Nayak: The Hero,1966,1
1777,Subrata Sensharma Chhabi Biswas,1962,Subrata Sensharma,nm0784478,Chhabi Biswas,nm0084435,Kanchenjungha,1962,1
1778,Subrata Sensharma Gitali Roy,3927,Subrata Sensharma,nm0784478,Gitali Roy,nm0747030,Charulata,1964,1
1779,Subrata Sensharma Gitali Roy,3927,Subrata Sensharma,nm0784478,Gitali Roy,nm0747030,The Big City,1963,1
1780,Subrata Sensharma Gopal Dey,1966,Subrata Sensharma,nm0784478,Gopal Dey,nm0223342,Nayak: The Hero,1966,1
1781,Subrata Sensharma Kamu Mukherjee,1964,Subrata Sensharma,nm0784478,Kamu Mukherjee,nm0611536,Charulata,1964,1
1782,Subrata Sensharma Karuna Bannerjee,1962,Subrata Sensharma,nm0784478,Karuna Bannerjee,nm0052334,Kanchenjungha,1962,1
1783,Subrata Sensharma Madhabi Mukherjee,3927,Subrata Sensharma,nm0784478,Madhabi Mukherjee,nm0611538,Charulata,1964,1
1784,Subrata Sensharma Madhabi Mukherjee,3927,Subrata Sensharma,nm0784478,Madhabi Mukherjee,nm0611538,The Big City,1963,1
1785,Subrata Sensharma Pahadi Sanyal,1962,Subrata Sensharma,nm0784478,Pahadi Sanyal,nm0764406,Kanchenjungha,1962,1
1786,Subrata Sensharma Shailen Ganguli,1963,Subrata Sensharma,nm0784478,Shailen Ganguli,nm0304352,The Big City,1963,1
1787,Subrata Sensharma Shailen Mukherjee,3927,Subrata Sensharma,nm0784478,Shailen Mukherjee,nm0611561,Charulata,1964,1
1788,Subrata Sensharma Shailen Mukherjee,3927,Subrata Sensharma,nm0784478,Shailen Mukherjee,nm0611561,The Big City,1963,1
1789,Subrata Sensharma Sharmila Tagore,1966,Subrata Sensharma,nm0784478,Sharmila Tagore,nm0846616,Nayak: The Hero,1966,1
1790,Subrata Sensharma Shyamal Ghoshal,3927,Subrata Sensharma,nm0784478,Shyamal Ghoshal,nm0315929,Charulata,1964,1
1791,Subrata Sensharma Shyamal Ghoshal,3927,Subrata Sensharma,nm0784478,Shyamal Ghoshal,nm0315929,The Big City,1963,1
1792,Subrata Sensharma Subrata Sensharma,7855,Subrata Sensharma,nm0784478,Subrata Sensharma,nm0784478,Charulata,1964,1
1793,Subrata Sensharma Subrata Sensharma,7855,Subrata Sensharma,nm0784478,Subrata Sensharma,nm0784478,Nayak: The Hero,1966,1
1794,Subrata Sensharma Subrata Sensharma,7855,Subrata Sensharma,nm0784478,Subrata Sensharma,nm0784478,The Big City,1963,1
1795,Subrata Sensharma Subrata Sensharma,7855,Subrata Sensharma,nm0784478,Subrata Sensharma,nm0784478,Kanchenjungha,1962,1
1796,Subrata Sensharma Tapan Chatterjee,1963,Subrata Sensharma,nm0784478,Tapan Chatterjee,nm0154170,The Big City,1963,1
1797,Sunil Sarkar Ajoy Banerjee,3954,Sunil Sarkar,nm0765281,Ajoy Banerjee,nm0051831,The Golden Fortress,1974,1
1798,Sunil Sarkar Ajoy Banerjee,3954,Sunil Sarkar,nm0765281,Ajoy Banerjee,nm0051831,Heerak Rajar Deshe,1980,1
1799,Sunil Sarkar Bimal Chatterjee,3954,Sunil Sarkar,nm0765281,Bimal Chatterjee,nm0154115,The Golden Fortress,1974,1
1800,Sunil Sarkar Bimal Chatterjee,3954,Sunil Sarkar,nm0765281,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,1980,1
1801,Sunil Sarkar Dibyendu Chatterjee,1974,Sunil Sarkar,nm0765281,Dibyendu Chatterjee,nm4814634,The Golden Fortress,1974,1
1802,Sunil Sarkar Gopal Dey,1980,Sunil Sarkar,nm0765281,Gopal Dey,nm0223342,Heerak Rajar Deshe,1980,1
1803,Sunil Sarkar Govinda Chakravarti,5937,Sunil Sarkar,nm0765281,Govinda Chakravarti,nm0149838,Distant Thunder,1973,1
1804,Sunil Sarkar Govinda Chakravarti,5937,Sunil Sarkar,nm0765281,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,1980,1
1805,Sunil Sarkar Govinda Chakravarti,5937,Sunil Sarkar,nm0765281,Govinda Chakravarti,nm0149838,Ghare-Baire,1984,1
1806,Sunil Sarkar Haradhan Bannerjee,1974,Sunil Sarkar,nm0765281,Haradhan Bannerjee,nm0052329,The Golden Fortress,1974,1
1807,Sunil Sarkar Haridhan Mukherjee,1980,Sunil Sarkar,nm0765281,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,1980,1
1808,Sunil Sarkar Harindranath Chattopadhyay,1974,Sunil Sarkar,nm0765281,Harindranath Chattopadhyay,nm0154129,The Golden Fortress,1974,1
1809,Sunil Sarkar Kamu Mukherjee,3954,Sunil Sarkar,nm0765281,Kamu Mukherjee,nm0611536,The Golden Fortress,1974,1
1810,Sunil Sarkar Kamu Mukherjee,3954,Sunil Sarkar,nm0765281,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,1980,1
1811,Sunil Sarkar Kartik Chatterjee,1980,Sunil Sarkar,nm0765281,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,1980,1
1812,Sunil Sarkar Monu Mukherjee,1973,Sunil Sarkar,nm0765281,Monu Mukherjee,nm0611540,Distant Thunder,1973,1
1813,Sunil Sarkar Noni Ganguly,3953,Sunil Sarkar,nm0765281,Noni Ganguly,nm0304363,Distant Thunder,1973,1
1814,Sunil Sarkar Noni Ganguly,3953,Sunil Sarkar,nm0765281,Noni Ganguly,nm0304363,Heerak Rajar Deshe,1980,1
1815,Sunil Sarkar Promode Ganguly,1980,Sunil Sarkar,nm0765281,Promode Ganguly,nm0304365,Heerak Rajar Deshe,1980,1
1816,Sunil Sarkar Rabi Ghosh,1980,Sunil Sarkar,nm0765281,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,1980,1
1817,Sunil Sarkar Rajkumar Lahiri,3953,Sunil Sarkar,nm0765281,Rajkumar Lahiri,nm1708115,Distant Thunder,1973,1
1818,Sunil Sarkar Rajkumar Lahiri,3953,Sunil Sarkar,nm0765281,Rajkumar Lahiri,nm1708115,Heerak Rajar Deshe,1980,1
1819,Sunil Sarkar Santi Chatterjee,1974,Sunil Sarkar,nm0765281,Santi Chatterjee,nm0154155,The Golden Fortress,1974,1
1820,Sunil Sarkar Santosh Dutta,3954,Sunil Sarkar,nm0765281,Santosh Dutta,nm0244904,The Golden Fortress,1974,1
1821,Sunil Sarkar Santosh Dutta,3954,Sunil Sarkar,nm0765281,Santosh Dutta,nm0244904,Heerak Rajar Deshe,1980,1
1822,Sunil Sarkar Shailen Ganguli,1980,Sunil Sarkar,nm0765281,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,1980,1
1823,Sunil Sarkar Shailen Mukherjee,1974,Sunil Sarkar,nm0765281,Shailen Mukherjee,nm0611561,The Golden Fortress,1974,1
1824,Sunil Sarkar Sunil Sarkar,7911,Sunil Sarkar,nm0765281,Sunil Sarkar,nm0765281,Distant Thunder,1973,1
1825,Sunil Sarkar Sunil Sarkar,7911,Sunil Sarkar,nm0765281,Sunil Sarkar,nm0765281,The Golden Fortress,1974,1
1826,Sunil Sarkar Sunil Sarkar,7911,Sunil Sarkar,nm0765281,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,1980,1
1827,Sunil Sarkar Sunil Sarkar,7911,Sunil Sarkar,nm0765281,Sunil Sarkar,nm0765281,Ghare-Baire,1984,1
1828,Sunil Sarkar Tapan Chatterjee,1980,Sunil Sarkar,nm0765281,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,1980,1
1829,Sunil Sarkar Tarun Mitra,1980,Sunil Sarkar,nm0765281,Tarun Mitra,nm0593973,Heerak Rajar Deshe,1980,1
1830,Sunil Sarkar Utpal Dutt,1980,Sunil Sarkar,nm0765281,Utpal Dutt,nm0244884,Heerak Rajar Deshe,1980,1
1831,Sunil Sarkar Uttamram Nagar,1974,Sunil Sarkar,nm0765281,Uttamram Nagar,nm1840054,The Golden Fortress,1974,1
1832,Sunil Sarkar Victor Banerjee,1984,Sunil Sarkar,nm0765281,Victor Banerjee,nm0051856,Ghare-Baire,1984,1
1833,Tapan Chatterjee Abani Mukherjee,1969,Tapan Chatterjee,nm0154170,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,1969,1
1834,Tapan Chatterjee Ajoy Banerjee,3949,Tapan Chatterjee,nm0154170,Ajoy Banerjee,nm0051831,Heerak Rajar Deshe,1980,1
1835,Tapan Chatterjee Ajoy Banerjee,3949,Tapan Chatterjee,nm0154170,Ajoy Banerjee,nm0051831,The Adventures of Goopy and Bagha,1969,1
1836,Tapan Chatterjee Anil Chatterjee,1963,Tapan Chatterjee,nm0154170,Anil Chatterjee,nm0154110,The Big City,1963,1
1837,Tapan Chatterjee Ashok Mitra,3932,Tapan Chatterjee,nm0154170,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,1969,1
1838,Tapan Chatterjee Ashok Mitra,3932,Tapan Chatterjee,nm0154170,Ashok Mitra,nm1371495,The Big City,1963,1
1839,Tapan Chatterjee Bimal Chatterjee,1980,Tapan Chatterjee,nm0154170,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,1980,1
1840,Tapan Chatterjee Gitali Roy,1963,Tapan Chatterjee,nm0154170,Gitali Roy,nm0747030,The Big City,1963,1
1841,Tapan Chatterjee Gopal Dey,3949,Tapan Chatterjee,nm0154170,Gopal Dey,nm0223342,Heerak Rajar Deshe,1980,1
1842,Tapan Chatterjee Gopal Dey,3949,Tapan Chatterjee,nm0154170,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,1969,1
1843,Tapan Chatterjee Govinda Chakravarti,3949,Tapan Chatterjee,nm0154170,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,1980,1
1844,Tapan Chatterjee Govinda Chakravarti,3949,Tapan Chatterjee,nm0154170,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,1969,1
1845,Tapan Chatterjee Haridhan Mukherjee,3949,Tapan Chatterjee,nm0154170,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,1980,1
1846,Tapan Chatterjee Haridhan Mukherjee,3949,Tapan Chatterjee,nm0154170,Haridhan Mukherjee,nm0154128,The Adventures of Goopy and Bagha,1969,1
1847,Tapan Chatterjee Harindranath Chattopadhyay,1969,Tapan Chatterjee,nm0154170,Harindranath Chattopadhyay,nm0154129,The Adventures of Goopy and Bagha,1969,1
1848,Tapan Chatterjee Kamu Mukherjee,1980,Tapan Chatterjee,nm0154170,Kamu Mukherjee,nm0611536,Heerak Rajar Deshe,1980,1
1849,Tapan Chatterjee Kartik Chatterjee,3949,Tapan Chatterjee,nm0154170,Kartik Chatterjee,nm0154135,Heerak Rajar Deshe,1980,1
1850,Tapan Chatterjee Kartik Chatterjee,3949,Tapan Chatterjee,nm0154170,Kartik Chatterjee,nm0154135,The Adventures of Goopy and Bagha,1969,1
1851,Tapan Chatterjee Khagen Pathak,1969,Tapan Chatterjee,nm0154170,Khagen Pathak,nm0665546,The Adventures of Goopy and Bagha,1969,1
1852,Tapan Chatterjee Madhabi Mukherjee,1963,Tapan Chatterjee,nm0154170,Madhabi Mukherjee,nm0611538,The Big City,1963,1
1853,Tapan Chatterjee Mani Srimani,1969,Tapan Chatterjee,nm0154170,Mani Srimani,nm0820248,The Adventures of Goopy and Bagha,1969,1
1854,Tapan Chatterjee Noni Ganguly,1980,Tapan Chatterjee,nm0154170,Noni Ganguly,nm0304363,Heerak Rajar Deshe,1980,1
1855,Tapan Chatterjee Nripati Chatterjee,1969,Tapan Chatterjee,nm0154170,Nripati Chatterjee,nm0154142,The Adventures of Goopy and Bagha,1969,1
1856,Tapan Chatterjee Prasad Mukherjee,1969,Tapan Chatterjee,nm0154170,Prasad Mukherjee,nm0611546,The Adventures of Goopy and Bagha,1969,1
1857,Tapan Chatterjee Promode Ganguly,1980,Tapan Chatterjee,nm0154170,Promode Ganguly,nm0304365,Heerak Rajar Deshe,1980,1
1858,Tapan Chatterjee Rabi Ghosh,3949,Tapan Chatterjee,nm0154170,Rabi Ghosh,nm0315917,Heerak Rajar Deshe,1980,1
1859,Tapan Chatterjee Rabi Ghosh,3949,Tapan Chatterjee,nm0154170,Rabi Ghosh,nm0315917,The Adventures of Goopy and Bagha,1969,1
1860,Tapan Chatterjee Rajkumar Lahiri,3949,Tapan Chatterjee,nm0154170,Rajkumar Lahiri,nm1708115,Heerak Rajar Deshe,1980,1
1861,Tapan Chatterjee Rajkumar Lahiri,3949,Tapan Chatterjee,nm0154170,Rajkumar Lahiri,nm1708115,The Adventures of Goopy and Bagha,1969,1
1862,Tapan Chatterjee Santi Chatterjee,1969,Tapan Chatterjee,nm0154170,Santi Chatterjee,nm0154155,The Adventures of Goopy and Bagha,1969,1
1863,Tapan Chatterjee Santosh Dutta,3949,Tapan Chatterjee,nm0154170,Santosh Dutta,nm0244904,Heerak Rajar Deshe,1980,1
1864,Tapan Chatterjee Santosh Dutta,3949,Tapan Chatterjee,nm0154170,Santosh Dutta,nm0244904,The Adventures of Goopy and Bagha,1969,1
1865,Tapan Chatterjee Shailen Ganguli,5912,Tapan Chatterjee,nm0154170,Shailen Ganguli,nm0304352,Heerak Rajar Deshe,1980,1
1866,Tapan Chatterjee Shailen Ganguli,5912,Tapan Chatterjee,nm0154170,Shailen Ganguli,nm0304352,The Adventures of Goopy and Bagha,1969,1
1867,Tapan Chatterjee Shailen Ganguli,5912,Tapan Chatterjee,nm0154170,Shailen Ganguli,nm0304352,The Big City,1963,1
1868,Tapan Chatterjee Shailen Mukherjee,1963,Tapan Chatterjee,nm0154170,Shailen Mukherjee,nm0611561,The Big City,1963,1
1869,Tapan Chatterjee Shyamal Ghoshal,1963,Tapan Chatterjee,nm0154170,Shyamal Ghoshal,nm0315929,The Big City,1963,1
1870,Tapan Chatterjee Subrata Sensharma,1963,Tapan Chatterjee,nm0154170,Subrata Sensharma,nm0784478,The Big City,1963,1
1871,Tapan Chatterjee Sunil Sarkar,1980,Tapan Chatterjee,nm0154170,Sunil Sarkar,nm0765281,Heerak Rajar Deshe,1980,1
1872,Tapan Chatterjee Tapan Chatterjee,5912,Tapan Chatterjee,nm0154170,Tapan Chatterjee,nm0154170,Heerak Rajar Deshe,1980,1
1873,Tapan Chatterjee Tapan Chatterjee,5912,Tapan Chatterjee,nm0154170,Tapan Chatterjee,nm0154170,The Adventures of Goopy and Bagha,1969,1
1874,Tapan Chatterjee Tapan Chatterjee,5912,Tapan Chatterjee,nm0154170,Tapan Chatterjee,nm0154170,The Big City,1963,1
1875,Tapan Chatterjee Tarun Mitra,3949,Tapan Chatterjee,nm0154170,Tarun Mitra,nm0593973,Heerak Rajar Deshe,1980,1
1876,Tapan Chatterjee Tarun Mitra,3949,Tapan Chatterjee,nm0154170,Tarun Mitra,nm0593973,The Adventures of Goopy and Bagha,1969,1
1877,Tapan Chatterjee Utpal Dutt,1980,Tapan Chatterjee,nm0154170,Utpal Dutt,nm0244884,Heerak Rajar Deshe,1980,1
1878,Tarun Mitra Abani Mukherjee,1969,Tarun Mitra,nm0593973,Abani Mukherjee,nm0611505,The Adventures of Goopy and Bagha,1969,1
1879,Tarun Mitra Ajit Banerjee,1990,Tarun Mitra,nm0593973,Ajit Banerjee,nm0051830,Branches of the Tree,1990,1
1880,Tarun Mitra Ajoy Banerjee,3949,Tarun Mitra,nm0593973,Ajoy Banerjee,nm0051831,Heerak Rajar Deshe,1980,1
1881,Tarun Mitra Ajoy Banerjee,3949,Tarun Mitra,nm0593973,Ajoy Banerjee,nm0051831,The Adventures of Goopy and Bagha,1969,1
1882,Tarun Mitra Ashok Mitra,1969,Tarun Mitra,nm0593973,Ashok Mitra,nm1371495,The Adventures of Goopy and Bagha,1969,1
1883,Tarun Mitra Bimal Chatterjee,1980,Tarun Mitra,nm0593973,Bimal Chatterjee,nm0154115,Heerak Rajar Deshe,1980,1
1884,Tarun Mitra Dipankar Dey,1990,Tarun Mitra,nm0593973,Dipankar Dey,nm0212541,Branches of the Tree,1990,1
1885,Tarun Mitra Gopal Dey,3949,Tarun Mitra,nm0593973,Gopal Dey,nm0223342,Heerak Rajar Deshe,1980,1
1886,Tarun Mitra Gopal Dey,3949,Tarun Mitra,nm0593973,Gopal Dey,nm0223342,The Adventures of Goopy and Bagha,1969,1
1887,Tarun Mitra Govinda Chakravarti,3949,Tarun Mitra,nm0593973,Govinda Chakravarti,nm0149838,Heerak Rajar Deshe,1980,1
1888,Tarun Mitra Govinda Chakravarti,3949,Tarun Mitra,nm0593973,Govinda Chakravarti,nm0149838,The Adventures of Goopy and Bagha,1969,1
1889,Tarun Mitra Haradhan Bannerjee,1990,Tarun Mitra,nm0593973,Haradhan Bannerjee,nm0052329,Branches of the Tree,1990,1
1890,Tarun Mitra Haridhan Mukherjee,3949,Tarun Mitra,nm0593973,Haridhan Mukherjee,nm0154128,Heerak Rajar Deshe,1980,1
